id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1234832125,이색,358,칵테일,구스커피앤바,131,208,서울 마포구 월드컵로17길 56 1층
1369333799,이색,58,칵테일,푸쉬오프 커피앤바,132,96,서울 마포구 포은로8길 28-6 지1층
1786846402,이색,31,칵테일,콜트 커피바,116,50,서울 마포구 동교로 33-3 지하1층
1389341393,이색,128,클래스,커차그,106,310,서울 마포구 월드컵로13길 19-23 1층 연이랑커차그
1750572755,이색,32,클래스,고체,253,71,서울 마포구 희우정로 94
1989142526,이색,12,이색,투썸플레이스 마포망원점,752,32,서울 마포구 월드컵로 155 1층
1204473060,이색,234,다도,다도살롱 초록달 3호점,46,46,서울 마포구 희우정로16길 25 2층
1522371272,이색,85,클래스,JS Lounge,93,83,서울 마포구 월드컵로15길 56 1층
11489338,이색,30,칵테일,배스킨라빈스 망원역,2952,13,서울 마포구 월드컵로 105
1598648268,이색,87,클래스,베잇킹,2,11,서울 마포구 방울내로11길 16 2층
36317394,이색,12,이색,더치폴카페,80,4,서울 마포구 포은로 128
1857799227,이색,16,사주,메가MGC커피 마포중앙점,1243,4,서울 마포구 월드컵로 151 1층
1089102577,이색,6,만화,"그래,좋아",2,1,"서울 마포구 방울내로 44 1층 그래,좋아"
1456998772,이색,1,게임,여니우기,2,2,서울 마포구 월드컵로13길 19-23 1층
