0	1
title	[]
망원동 따뜻한 감성의 카페 <복래로커피> 추천 후기	['따뜻하다', '행복하다', '여유', '우리', '시간', '가지', '망원동', '카페', '군데', '소개', '화려하다', '유행', '좇는', '느낌', '없다', '주인', '분과', '강아지', '마리', '따스하다', '곳', '랍', '강아지', '소', '밉다', '따뜻하다', '동네', '카페', '복', '로', '커피', '영업', '시간', '월', '토', '반려동물', '동반', '가능', '복', '로', '커피', '서울특별시', '마포구', '월드컵', '로', '길', '호', '복', '로', '커피', '넓다', '작다', '독립', '카페', '요', '저희', '이', '분위기', '좋다', '날', '망원동', '사람', '많다', '조용하다', '저희', '대화', '나이', '그렇다', '아니다', '이쁘다', '포메', '마리', '사실', '또', '이유', '중', '하나', '바로', '포메라니안', '소', '밉다', '복', '로', '커피', '사장', '반려견', '소', '밉다', '귀엽다', '처음', '왕왕', '주문', '뒤', '조용하다', '녀석', '영업', '프랜차이즈', '카페', '편리하다', '있다', '장님', '직접', '가게', '운영', '동네', '카페', '감성', '역시', '특별하다', '것', '같다', '분위기', '따뜻하다', '사장', '손재주', '좋다', '여러', '아기자기하다', '소품', '구경', '재미', '쏠쏠', '답니', '복', '로', '커피', '꽤', '많다', '메뉴', '준비', '있다', '입맛', '수', '있다', '사장', '계속', '빵', '굽', '계시다', '냄새', '좋다', '저희', '아이스', '아메리카노', '잔', '애플', '망고', '주스', '잔', '과', '바스크', '치즈케잌', '하나', '를', '주문', '동안', '지겹다', '저희', '소', '밉다', '사장', '치즈', '간식', '개', '소', '밉다', '녀석', '치즈', '간식', '개', '간이', '쓸개', '줄', '또', '저희', '강아지', '때문', '전문', '소', '밉다', '귀엽다', '다만', '미가', '고양이', '같다', '성격', '막', '지시', '안', '것', '같다', '복', '로', '커피', '직접', '로스팅', '원두', '정성', '핸드', '드립', '커피', '정말', '커피', '맛', '좋다', '산미', '없다', '커피', '이다', '제', '입맛', '애플', '망고', '주스', '달', '신선하다', '꿀떡', '꿀떡', '둘', '시원하다', '맛있다', '사람', '구경', '창가', '커피', '행복하다', '오후', '금방', '완성', '원래', '정도', '추석', '특별하다', '크게', '대요', '진짜', '양', '많다', '무엇', '맛있다', '치즈', '맛', '진하다', '약간', '달달', '커피', '찰떡', '궁합', '또', '소', '밉다', '너', '입', '미안', '맛있다', '우리', '평', '터', '줏대', '감', '미가', '복', '로', '커피', '따뜻하다', '포근하다', '정말', '맛있다', '커피', '빵', '맛', '볼', '수', '있다', '곳', '맛있다', '망원동', '단골', '분', '저', '집', '근처', '있다', '정말', '매일', '수', '있다', '것', '같다', '아주', '소중하다', '카페', '이다', '망원동', '조용하다', '데이트', '분', '꼭', '방문', '복', '로', '커피', '바로', '옆', '맛있다', '파스타', '집도', '소개', '망원동', '맛집', '식', '갈비', '파스타', '추천', '후기', '추석', '연휴', '기간', '날씨', '좋다', '저', '남편', '만', '기분', '보', '려고', '망원동', '방문', '연']
망원동/망리단길 카페 추천 복래로커피	['카페', '어디', '두리', '번', '거리', '다가', '작다', '카페', '발견', '안', '테이블', '개', '정도', '있다', '테이블', '하나', '있다', '안', '단체', '손님', '있다', '바깥', '안', '쪽', '인테리어', '따뜻하다', '분위기', '카페', '가족', '위로', '괜찮다', '것', '같다', '아기자기', '단란', '이야기', '수', '있다', '분위기', '복', '로', '커피', '메뉴판', '망원동', '다른', '카페', '더', '비싸다', '카페', '많다', '이정', '가격', '이면', '망리', '길', '합리', '가격', '것', '같다', '귀엽다', '강아지', '사장', '완전', '공주', '귀염', '토리', '아이스', '아메리카노', '잔', '피칸', '사장', '서비스', '하나', '보라', '만', '커피', '것', '같다', '그냥', '정겨운', '골목길', '커피', '한잔', '기분', '좋다', '이', '날', '날씨', '좋다', '소품', '언니', '선물', '거', '가방', '둘', '수', '있다', '의자', '커피', '도중', '파라솔', '바람', '바람', '꽤', '있다', '날씨', '것', '그냥', '사진', '만족스럽다', '것', '헤헤']
망원동 복래로커피, 따뜻한 카페! 화이트 포메라니안 강쥐도 있다!🐶	['길', '발견', '카페', '복', '로', '커피', '곳', '우리', '그냥', '있다', '예쁘다', '하얗다', '강아지', '왈왈', '포', '언제', '어디', '서든', '짖긔', '무', '밥', '복', '로', '커피', '방문', '평지', '살짝', '아래', '위치', '카페', '카페', '상당하다', '아담하다', '따뜻하다', '느낌', '사장', '취향', '고스', '란', '소품', '많다', '예쁘다', '포메', '마구', '헥헥', '막상', '귀엽다', '메뉴판', '아메리카노', '이', '정도', '서울', '저렴하다', '편이', '카페라떼', '게다가', '사이즈', '업', '내면', '우선', '처음', '그냥', '카페라떼', '봄', '고소하다', '쿠키', '팔고', '있다', '밥', '터', '배부르다', '쿠키', '구매', '카페', '내부', '찬찬하다', '보고', '사장', '캘리그라피', '무', '것', '구경', '쪼꼬미', '이케와', '계속', '왜냐면', '사장', '우리', '강쥐', '간식', '조금', '때문', '체다', '치즈볼', '그렇다', '간식', '손하', '손', '간식', '힘', '주문', '초코', '라떼', '카페라떼', '수다', '쪼꼬미', '옆', '사진', '다시', '또', '몰래', '장', '커피', '순삭', '강쥐', '있다', '분위기', '산다', '살', '카페', '강쥐', '있다', '강쥐', '냄새', '도', '안나', '좋다', '강쥐', '착하다', '얌전하다', '계속', '좋다', '중간', '누가', '길', '왈왈', '함', '있다', '귀엽다', '새롭다', '알', '복', '로', '커피', '앞', '자주', '가게']
망원동 복래로커피	['서울', '마포구', '월드컵', '로', '길', '호', '일요일', '정기', '휴무', '월', '토', '복', '로', '커피', '서울특별시', '마포구', '월드컵', '로', '길', '호', '친절하다', '사장', '귀엽다', '포메', '미가', '있다', '복', '로', '커피', '카페', '이름', '정감', '넘치다', '내부', '아기자기하다', '캘리그라피', '엽서', '가득', '공간', '인상', '소', '밉다', '간식', '보라', '짧다', '대화', '도', '사장', '얼마나', '분', '신지', '수', '있다', '카페', '미가', '카페', '매일', '것', '아니다', '미가', '있다', '때', '더', '행복하다', '하루', '소', '밉다', '지금', '살이', '사실', '나', '왕왕', '언니', '임', '미', '복', '로커', '직접', '로스팅', '신선하다', '라비', '카', '원두', '에스프레소', '핸드', '드립', '곳', '커피', '맛', '좋다', '도', '유명하다', '곳', '아이스', '카페라떼', '아이스', '초코', '라떼']
갓볶은원두커피 다양한 드립백을 맛볼 수 있는 복래로커피	['갓', '원두', '커피', '복', '로', '커피', '갓', '원두', '커피', '복', '로', '커피', '요즘', '갓', '원두', '커피', '폭', '간편하다', '드립', '여러', '카페', '커피', '보고', '있다', '오늘', '갓', '원두', '커피', '드립', '커피', '서울', '마포구', '망원동', '위치', '복', '로', '커피', '이다', '복', '로', '커피', '서울특별시', '마포구', '월드컵', '로', '길', '호', '갓', '카피', '복', '로', '드립', '백의', '특징', '드립', '선물', '세트', '혼합', '구성', '산지', '별', '다양하다', '구성', '개', '드립커피', '맛', '볼', '수', '있다', '보통', '종류', '드립', '구성', '자체', '블렌딩', '원두', '경우', '많다', '취급', '아주', '다양하다', '계시다', '다양하다', '구성', '수', '있다', '저', '다양하다', '원두', '것', '좋아하다', '예전', '판매', '원두', '거의', '종류', '구매', '은', '향', '못', '적', '있다', '욕심', '것', '같다', '갓', '커피', '드립', '다양하다', '구성', '주시', '선물', '고민', '없다', '것', '같다', '뭘', '좋아하다', '준비', '세트', '종류', '구성', '개', '드립', '상세', '페이지', '종류', '조금', '다르다', '성품', '비슷하다', '내용물', '대체', '수도', '있다', '제', '성품', '나열', '에티오피아', '모모', '구지', '워', '시드', '파나마', '게이샤', '잔슨', '내추럴', '과테말라', '안티구아', '에티오피아', '코체레', '가체', '프', '워', '시드', '에티오피아', '코케', '허니', '내추럴', '디카', '페인', '에티오피아', '가체', '프', '케냐', '키', '부', '에티오피아', '모모', '구지', '내추럴', '인도네시아', '넬링', '예멘', '모카', '마타리', '복', '로', '블랜드', '종류', '커피', '개', '행복하다', '순간', '카페', '하나', '원두', '맛', '산미', '있다', '맛', '과일', '맛', '고소하다', '견과', '맛', '진하다', '초콜렛', '맛', '등등', '다양하다', '구성', '있다', '그날', '기분', '재미', '있다', '드립', '커피', '맛있다', '방법', '넉넉하다', '적당하다', '물', '양', '조절', '추출', '우유', '물', '희다', '해', '것', '좋다', '파나마', '게이샤', '드립', '완전', '감동', '게이샤', '커피', '융', '드립', '전문', '법원', '근처', '카페', '처음', '후', '완전', '반한', '커피', '자체', '워낙', '귀하다', '비싸다', '취급', '곳', '못', '가장', '먼저', '개시', '파나마', '게이샤', '잔슨', '내추럴', '잔슨농장', '설립', '가족', '농장', '살충제', '제초제', '사용', '친환경', '농법', '토양', '영양소', '균형', '유지', '처리', '과정', '발생', '부산물', '연료', '비료', '재활용', '등', '환경보호', '있다', '베스트', '오브', '파나마', '대회', '위', '차지', '높다', '수준', '있다', '내추럴', '가공', '파나마', '게이샤', '잔슨', '내추럴', '로부터', '평균', '점', '높다', '커핑점수', '해', '드립', '순간', '달콤하다', '향', '귀하다', '커피', '얼음', '물', '탈', '수', '없다', '저', '로', '따뜻하다', '진짜', '맛', '감동', '콤', '달콤하다', '산미', '맛', '산미', '있다', '편이', '산미', '있다', '커피', '좋아하다', '분', '추천', '인스턴트', '커피', '하루', '잔', '못', '드립커피', '정말', '잔', '수', '있다', '것', '같다', '다음', '제', '좋아하다', '케냐', '산미', '있다', '바디', '것', '좋아하다', '하니', '이상하다', '분', '있다', '그렇다', '원두', '있다', '바로', '케냐', '키', '부', '아웃', '오브', '아프리카', '배경인', '곳', '상큼', '과일', '향', '달콤하다', '더하다', '묵직하다', '아주', '매력', '매일', '다른', '커피', '생각', '신나요', '원두', '힘들다', '때', '갓', '원두', '커피', '복', '로', '커피', '드립', '세트', '보고', '것', '좋다', '것', '같다', '복', '로커', '주문', '즉시', '로스팅', '때문', '항상', '신선하다', '원두', '수', '있다', '여행가', '카페', '다양하다', '원두', '취향', '껏', '수', '있다', '복', '로', '커피', '드립', '세트', '무료', '배송', '이벤트', '중이', '커피', '선물', '커피', '좋아하다', '분', '꼭', '한번', '복', '로', '커피', '드립커피', '복', '로', '커피', '복', '로', '커피', '신선하다', '원두', '부드럽다', '맛', '인생', '커피', '문후', '제작']
복래로커피 드립백 선물세트로 다양한 커피맛보세요:)	['폿', '집사', '택배', '오늘', '커피', '잔', '폿', '집사', '한잔', '지금', '있다', '폿', '집사', '커피', '자체', '좋아하다', '어떻다', '커피', '맛', '향', '커피', '취향', '커피', '윽', '다양하다', '커피', '평가', '나', '커피', '뭘', '것', '맛있다', '등등', '자체', '좋아하다', '같다', '음식', '마찬가지', '요', '좋아하다', '음식', '좋아하다', '음식', '맛', '입', '또', '재', '방문', '같다', '등등', '걸', '좋다', '음식', '커피', '집중', '편이', '구', '메모', '기억', '아니다', '때', '때', '만족하다', '그', '기분', '성향', '있다', '같다', '맛있다', '그것', '번', '맛있다', '끝', '세상', '더', '맛있다', '더', '다양하다', '많다', '요', '폿', '집사', '다양하다', '맛', '좋아하다', '분', '만족하다', '드립', '선물', '세트', '소개', '복', '로', '커피', '드립', '선물', '세트', '복', '로', '커피', '드립커피', '복', '로', '커피', '복', '로', '커피', '신선하다', '원두', '부드럽다', '맛', '인생', '커피', '문후', '제작', '바로', '복', '로', '커피', '드립', '선물', '세트', '이다', '폿', '집사', '드립', '간편하다', '좋다', '구매', '거나', '선물', '때', '오늘', '소개', '제품', '다양하다', '종류', '커피', '있다', '처음', '폿', '집사', '아주', '만족하다', '점', '정말', '다양하다', '원두', '맛', '있다', '폿', '집사', '다양하다', '커피', '맛', '분', '만족하다', '또', '선물', '좋다', '제품', '이구', '복', '로', '커피', '드립', '선물', '세트', '배송', '아침', '도착', '자마자', '커피', '시간', '배송', '온건', '굿', '타이밍', '복', '로', '커피', '드립', '선물', '세트', '패키지', '투명', '창', '여러가지', '원두', '한눈', '원두', '패키지', '컬러', '스티커', '다양하다', '있다', '커피', '때', '것', '멀다', '맛', '향', '신맛', '많다', '고소하다', '등등', '커피', '대한', '호기심', '막막', '같다', '복', '로', '커피', '망원동', '매장', '있다', '스마트', '스토어', '구매', '가능하다', '스마트', '스토어', '주문', '시', '무료', '배송', '이벤트', '꼭', '참고', '복', '로', '커피', '위치', '서울시', '마포구', '월드컵', '로', '길', '호선', '망원역', '번', '출구', '복', '로', '커피', '서울특별시', '마포구', '월드컵', '로', '길', '호', '복', '로', '커피', '전화번호', '폿', '집사', '매일', '커피', '있다', '모두', '어떻다', '종류', '커피', '있다', '궁금하다', '복', '로', '커피', '드립', '선물', '세트', '원두', '구성은', '파나마', '존슨', '게이샤', '내추럴', '예멘', '모카', '마타리', '내추럴', '에티오피아', '가체', '프', '코케', '허니', '내추럴', '모모', '구지', '과테말라', '안티구아', '산페드로', '디카', '페인', '가체', '프', '복', '로', '블랜드', '인도네시아', '만델링', '이', '원두', '랜덤', '구성', '선물', '어떻다', '커피', '좋아하다', '랜덤', '구성', '여러가지', '커피', '있다', '선물', '세트', '선택', '센스', '있다', '소리', '같다', '폿', '집사', '구성', '어떻다', '원두', '그', '원두', '특징', '무엇', '중복', '종류', '원두', '체크', '복', '로', '커피', '드립', '선물', '세트', '파나마', '게이샤', '전체', '밉다', '균형', '뛰어나다', '열대과일', '생동감', '있다', '산미', '사탕수수', '바닐라', '메이플', '시럽', '달콤하다', '재스민', '꽃', '향', '연상', '세계', '최고', '커피', '맨', '모카', '마타리', '반', '고흐', '사랑', '세계', '커피', '하나', '묵직하다', '바디', '감', '진하다', '다크', '초콜릿', '향', '자두', '건포도', '카카오', '닙스', '에피', '오피', '모모', '구지', '내추럴', '꿀', '딸기', '브랜디', '복숭아', '재스민', '감귤', '부드럽다', '산미', '크림', '같다', '바디', '감', '환상', '후미', '에티오피아', '모모', '구지', '워', '시드', '감귤', '과즙', '초콜릿', '달콤하다', '여운', '갈색', '설탕', '감귤', '초콜릿', '라임', '허브', '장미', '달콤하다', '후미', '부드럽다', '바디', '감', '둥글다', '산미', '복', '로', '커피', '드립', '선물', '세트', '디카', '페인', '에티오피아', '가체', '프', '갈색', '설탕', '홍차', '캐러멜', '캐슈넛', '은은하다', '산미', '후미', '달콤하다', '깔끔하다', '마무리', '케냐', '키', '부', '성하다', '달콤하다', '기분', '좋다', '린제', '산미', '갈색', '설탕', '달콤하다', '은은하다', '과일', '산미', '묵직하다', '바디', '감', '갈색', '설탕', '자몽', '오렌지', '카카오', '과일', '산미', '가득하다', '바디', '감', '인도네시아', '만델링', '달콤', '고소', '쌉싸름하다', '맛', '더하다', '바디', '감', '갈색', '설탕', '초콜릿', '호두', '자두', '브랜디', '풍부하다', '바디', '감', '부드럽다', '산미', '실크', '같다', '촉감', '과테말라', '안티구아', '갈색', '설탕', '다크', '초콜릿', '호두', '캐러멜', '코코넛', '스모키', '함', '운빵', '은은하다', '산미', '깔끔하다', '마무리', '복', '로', '커피', '드립', '선물', '세트', '복', '로', '블랜드', '모모', '구지', '다모', '안티구아', '수프', '리모', '배합', '복', '로', '커피', '처', '블랜드', '다크', '초콜릿', '견과류', '딸기', '꿀', '에티오피아', '코체레', '가체', '프디', '워', '시드', '청포도', '자두', '열대과일', '싱그럽다', '밉다', '사탕수수', '청포도', '자두', '라임', '구성', '내의', '원두', '콤', '달콤하다', '과일', '진하다', '단맛', '고소하다', '견과류', '맛', '진하다', '초콜릿', '화사하다', '꽃향등', '각각', '맛', '향등', '달라', '때', '재밌다', '신나다', '같다', '지루하다', '커피', '매일', '다르다', '있다', '복', '로', '커피', '드립', '선물', '세트', '다양하다', '드립', '선물', '얼마나', '기분', '좋다', '여', '이제', '커피', '디저트', '준비', '복', '로', '커피', '드립', '선물', '세트', '커피', '그냥', '맛있다', '디저트', '없다', '스콘', '에그타르트', '이다', '폿', '집사', '볼', '커피', '파나마', '게이샤', '잔슨', '내추럴', '이다', '세계', '최고', '커피', '하니', '먼저', '죵', '복', '로', '커피', '드립', '선물', '세트', '드립', '포장', '향', '장난', '아니다', '뜨겁다', '물', '미리', '준비', '복', '로', '커피', '드립', '선물', '세트', '용법', '드립', '절취', '선', '종이', '날개', '컵', '컵', '드립', '정도', '컵', '좋다', '이제', '물', '부다', '처음', '커피', '가루', '느낌', '물', '부다', '뒤', '두번째', '물', '부다', '땐', '드립', '넘치다', '정도', '가득', '부다', '마지막', '물', '한번', '더', '드립', '넘치다', '정도', '물', '가득', '부다', '뒤', '물이', '필터', '복', '로', '커피', '드립', '선물', '세트', '처음', '물', '중이', '복', '로', '커피', '드립', '선물', '세트', '드립', '가득', '물', '부다', '뒤', '물이', '때', '한번', '더', '가득', '드립', '커피', '리기', '끝', '복', '로', '커피', '드립', '선물', '세트', '이상태', '맛', '진하다', '물이', '우유', '희다', '해', '바로', '때', '진하다', '산미', '적당하다', '전체', '톡', '균형', '감', '좋다', '커피', '같다', '폿', '집사', '전문가', '아니다', '그냥', '커피', '좋아하다', '뿐', '저', '개인', '생각', '이다', '아이스', '어떻다', '얼음', '부워', '차갑다', '산미', '신기하다', '재밌다', '따뜻하다', '때', '차갑다', '때', '맛', '다르다', '커피', '좋아하다', '있다', '복', '로', '커피', '드립', '백의', '원두', '커피', '맛있다', '연하다', '복', '로', '커피', '드립', '선물', '세트', '다양하다', '맛', '커피', '매일', '맛', '향', '매번', '다르다', '있다', '저', '취향', '커피', '하나', '하나', '갈수', '있다', '점도', '좋다', '복', '로', '커피', '선물', '세트', '매력', '있다', '선물', '것', '같다', '주위', '커피', '좋아하다', '지인', '계시다', '선물', '좋다', '같다', '아주', '만족스럽다', '선물', '같다']
[망원] 복래로커피	['아침', '미세먼지', '점점', '아침', '것', '소화', '겸', '망원동', '아침', '햇살', '좋다', '홍제천', '베르', '같다', '이전', '망원', '희다', '점심', '망원', '시장', '강낭콩', '바람', '다시', '못', '길가', '카페', '카페인', '충전', '후', '지하철', '타고', '귀가', '복', '로', '커피', '커피', '맛', '편', '아니다', '아메리카노', '진하다', '쓴맛', '좋아하다', '드립커피', '있다', '드립', '편이', '오늘', '복', '로', '커피', '케냐', '새침하다', '호기심', '많다', '포메', '인사', '함', '복', '로', '커피', '서울특별시', '마포구', '월드컵', '로', '길', '호']
[망원역] 강아지가 너무 귀여운 카페 ‘복래로커피’	['망원역', '새롭다', '카페인', '복', '로', '커피', '를', '소개', '돈', '산', '후기', '망원역', '커피', '한잔', '길', '카페', '요', '아니다', '글쎄', '귀엽다', '강아지', '이름', '소', '밉다', '진짜', '귀엽다', '이', '강아지', '손님', '많다', '것', '같다', '순딩', '촉감', '구름', '같다', '이쁘다', '강아지', '카페', '내부', '모습', '이렇다', '강아지', '카페', '사진', '한장', '쾌적하다', '깔끔하다', '저', '테이크', '아웃', '가기', '편하다', '분위기', '덥다', '따뜻하다', '편안하다', '느낌', '내부', '그림', '여러', '점', '성경', '말씀', '있다', '좋다', '커피', '커피', '리뷰', '커피', '진짜', '맛있다', '점', '만점', '점', '아메리카노', '번', '정도', '다른', '메뉴', '아메리카노', '맛있다', '맛있다', '강아지', '겸', '다른', '메뉴', '또', '인스타', '피드', '사장', '빵', '직접', '우시', '것', '같다', '샌드위치', '진짜', '맛있다', '홈', '메이드', '타일', '스마트', '스토어', '원두', '판매', '것', '같다', '커피', '전문가', '낌', '폴폴', '나', '장님', '다른', '메뉴', '한번', '보고', '다시', '리뷰', '점', '오점', '만점', '오점', '복', '로', '커피', '서울특별시', '마포구', '월드컵', '로', '길', '호']
망원동 복래로 커피숍	['수제', '쿠키', '자몽주스', '아담', '커피', '반지하', '인테리어', '튤립', '그림', '입구', '아기자기하다', '외부', '테이블', '요기', '바닷가', '놀', '러온', '기분', '일', '거', '같다', '실내', '인테리어', '맛있다', '자몽주스', '왕', '친절하다', '그날', '수박도', '예쁘다']
