id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1789793457,데이트,53,분위기,뉴앳던 성수,751,393,서울 성동구 왕십리로5길 9-20 4층
1772537875,데이트,20,분위기,컴포트라피,51,9,서울 성동구 뚝섬로1길 53-1 지1층
1008108835,데이트,14,분위기,헤이숲,21,20,서울 성동구 성수이로7길 38 1층 101호
1019405388,데이트,45,분위기,로우포레스트,177,180,서울 성동구 서울숲길 38 1층
