id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1188810643,친환경,129,비건,윤 티하우스,171,87,서울 용산구 이태원로 234 1층
1095495484,친환경,94,글루텐,바다까까,99,123,서울 용산구 이태원로54길 68 지하1층 101호
1272405366,친환경,13,오트,Talk About Donut,222,87,서울 용산구 독서당로 93 1층 TAD
1994225115,친환경,40,비건,아이엠랑데자뷰 한남비자림점,14,20,서울 용산구 대사관로5길 17 1층
1142091847,친환경,114,비건,써니브레드,65,45,서울 용산구 소월로2길 5 2층
1698553157,친환경,86,비건,빵어니스타 이태원점,720,575,"서울 용산구 보광로55길 3 1층, 2층"
