id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1053160252,이색,156,칵테일,침묵을깨다,188,205,서울 성동구 아차산로11길 26 2층
1394826865,이색,13,칵테일,실버리,142,24,서울 성동구 서울숲4길 26 2층
1537971823,이색,21,칵테일,에이투비 Cafe&Bar,833,393,서울 성동구 아차산로 135 2층
319626943,이색,151,전시,오우도,959,81,서울 성동구 성수일로 55 106호
1859537881,이색,512,전시,무브모브 성수,901,87,서울 성동구 성수일로 56
1069345246,이색,65,칵테일,포지티브 서울숲,338,232,서울 성동구 서울숲2길 45 1층 포지티브
1901330939,이색,31,전시,성수지앵협동조합,477,791,서울 성동구 왕십리로 101
38692829,이색,151,원데이,하루앤원데이,2125,328,서울 성동구 아차산로 92 S타워 1층
1197323511,이색,29,북,마야마야 북 & 라이프 카페,33,25,"서울 성동구 서울숲2길 24-7 1, 2층"
1121816274,이색,21,칵테일,시슬러스,130,64,서울 성동구 왕십리로5길 19 1층 뒷쪽 주차장 제일 안쪽 주황색 테이블있는 곳
1075944179,이색,8,전시,위키드와이프 페어링바 & 까페스토크,158,222,서울 성동구 성수일로 1 1층
1688607352,이색,16,전시,하우스 오브 지알,1,32,서울 성동구 서울숲2길 20-1
1579197021,이색,25,전시,디 진테제 하이 카페,18,6,서울 성동구 왕십리로 115 10층 카페
