카페ID,카페이름,방문자리뷰,블로그리뷰,주소
1345861465,바이러닉 에스프레소바,150,84,서울 성동구 상원길 26 1층
1859537881,무브모브 성수,898,84,서울 성동구 성수일로 56
1525007973,레이더,1043,649,서울 성동구 연무장길 39-29 레이더
1069345246,포지티브 서울숲,338,232,서울 성동구 서울숲2길 45 1층 포지티브
37910590,성수동대림창고갤러리,2728,232,서울 성동구 성수이로 78
1346166736,단일서울,601,232,서울 성동구 왕십리로 66-33 1층
1383256753,베티버 성수,827,573,서울 성동구 성덕정11길 18 1층
1297713401,삼옥,276,252,서울 성동구 아차산로7길 17-1 3층
1424054328,감도 성수점,843,344,서울 성동구 왕십리로 83-21 디타워 서울포레스트 지하1층 B115 감도
1196593317,플럼프,139,98,서울 성동구 아차산로 83 1층
1071830988,천상가옥,1880,933,서울 성동구 성수이로14길 14 A동 3층
1074798383,코에오 COEO,108,125,서울 성동구 성수이로16길 45 . 1층
1999678821,유스트레스,388,268,서울 성동구 연무장7가길 9
1193971273,포어플랜,429,469,서울 성동구 왕십리로14길 30-11 1층
1643583812,슈퍼말차 성수,1768,469,서울 성동구 서울숲6길 19
1295000655,그린랩,509,469,서울 성동구 서울숲2길 18-11
1127892000,오푸,48,118,서울 성동구 뚝섬로 408-7 3층
1168698330,로우커피스탠드,1173,650,서울 성동구 왕십리로4길 28-2 1층
1386832099,Y704,23,47,서울 성동구 연무장길 39-15 2층 Y704
1247415883,카페&펍 연무장,850,1066,"서울 성동구 연무장길 36 연무장 8층, 카페&펍 연무장"
1624336026,쿠키샾,432,251,서울 성동구 아차산로 84 1층
1900288880,클레멘타인,181,518,서울 성동구 서울숲2길 5-1 1층
1961050470,사이드템포,307,142,서울 성동구 성덕정길 67 사이드템포
1182897501,파티세리후르츠,233,299,서울 성동구 아차산로5길 37-1 1층
1200806667,KANTO 성수,336,299,서울 성동구 연무장길 20 지하1층
36237493,본노엘 성수점,1673,181,서울 성동구 상원길 64 1층
1193907072,키베이커리,623,181,서울 성동구 성수일로 11-2
1670214092,비도커피,191,143,서울 성동구 왕십리로4길 24-7 2층
1470489200,노아베이커리 성수,513,74,서울 성동구 연무장5길 19 1층
1483409913,올댓커피 포레스트점,605,557,서울 성동구 서울숲4길 12-23
1353346572,카멜커피 7호점,880,799,서울 성동구 서울숲7길 4 카멜커피
1781253700,뵈르에코,68,350,"서울 성동구 성수이로16길 33 1층, 지하1층"
1432336976,도렐 성수점,1862,915,서울 성동구 연무장7길 11 1층 도렐 성수점
1158988360,위스위츠 서울숲,130,18,서울 성동구 서울숲2길 11-12 1층
1790076538,젠젠 성수점,899,187,서울 성동구 연무장11길 10 우리큐브 빌딩 1층 젠젠카페
1467953783,맛차차,957,751,서울 성동구 서울숲2길 18-11 1층
1343525582,봇봇봇,773,745,서울 성동구 아차산로9길 8
1321493330,카페온화 성수점,764,827,서울 성동구 아차산로 78 1층
1595247698,버니타운,441,284,서울 성동구 서울숲2길 15-12 1.5층
1046248956,구테로이테 성수센트럴키친,273,151,서울 성동구 연무장13길 9 1층
1653885354,웨스턴챕터,833,298,서울 성동구 서울숲2길 12-8 2층
1645816805,이월로스터스 성수점,559,222,서울 성동구 서울숲2길 46 2층 이월로스터스 성수점
1430646260,마크69,616,222,서울 성동구 서울숲길 24
11861121,예빈당,1204,268,서울 성동구 성수이로 87 성문빌딩 1층
1621508044,FINZ,162,139,서울 성동구 성수일로3길 4-13
1447612432,어피스앤드피스,128,134,서울 성동구 성수일로12길 17 1층 A Piece & Peace
1213716626,에빠,140,148,서울 성동구 왕십리로5길 19 Etba seoul
548365578,글로우,1645,1006,서울 성동구 아차산로9길 20 1층
1772537875,컴포트라피,48,9,서울 성동구 뚝섬로1길 53-1 지1층
1479215721,보마켓 서울숲점,1867,785,서울 성동구 왕십리로 83-21
1901330939,성수지앵협동조합,468,785,서울 성동구 왕십리로 101
1223354536,BNHR,731,785,서울 성동구 연무장5길 9-16 1층
37009396,포레스트,3067,785,경기 화성시 동탄공원로2길 33-9 1층
82935618,에펜즈,406,496,"서울 성동구 서울숲2길 24-8 1층,2층"
1393890643,로우키,891,927,"서울 성동구 연무장3길 6 1층, B1층"
1483166635,이트앤드링크,227,44,서울 성동구 성수일로8길 39-1 이트앤드링크
1088009411,기미사 성수,292,193,"서울 성동구 성수이로26길 47 1층, 지하1층"
1856267449,올드타운,1461,395,인천 부평구 길주로565번길 7-5 101호
1203115921,카페 차 성수점,1354,395,서울 성동구 서울숲6길 2 1층
1275922607,에이치커피로스터스,107,106,서울 성동구 성수일로11길 10 1층
1471112751,코트사이드,136,240,서울 성동구 아차산로13길 2 3F
1504347953,훔볼트,2015,468,서울 성동구 성수이로 58 1층 HUMBOLT
1477788445,미디엄스톤 성수점,817,370,서울 성동구 왕십리로10길 18-1 1.5층 미디엄스톤
1912626916,아후 Ahoo,103,32,서울 성동구 뚝섬로 341-18 1층(성수동1가)
1681576115,컴오프,799,32,서울 성동구 서울숲4길 17 1층
1739673389,맥코이 성수,132,110,서울 성동구 연무장15길 11 에스팩토리 B동 1F
1411397842,구펠,758,212,서울 성동구 왕십리로14길 30-1 1층 2층 3층 지하1층
36276169,메쉬커피,277,212,서울 성동구 서울숲길 43 1층
1710015927,아가젤라또 성수,230,131,서울 성동구 연무장길 41-19 지1층 B101호
1831566455,올더어글리쿠키&사부아페어,459,314,서울 성동구 성수이로12길 13 1층
1545903529,르셀,447,132,서울 성동구 상원10길 25
1560084717,어커,112,134,서울 성동구 광나루로4길 12 어커
1765973708,TEESSERT,137,154,"서울 성동구 아차산로 126 지상동 1층 105호(성수동2가, 더리 브 세종타워)"
1470307602,시나본 서울숲점,1596,150,서울 성동구 서울숲2길 32-14 갤러리아포레 1층
37077195,모리티아,553,473,서울 성동구 아차산로5길 10 1층 모리티아
1624530576,villa.1990,170,96,서울 성동구 둘레9길 17 2층
1087183871,아방베이커리 서울숲점,1603,305,서울 성동구 왕십리로 83-21 지하1층 B117호~120호
1709396208,모센즈스위트 성수점,369,266,서울 성동구 성수이로7길 1 1층
1161152347,밀카페 우프,178,174,서울 성동구 서울숲4길 16-19 2층
1944438246,청키드 성수점,542,174,서울 성동구 아차산로7길 24 1층 1-1호
1199055314,라에비뉴,401,318,서울 성동구 성수일로10길 33 1층 103호
1388756141,시즈니,364,163,서울 성동구 서울숲6길 14 거암아트빌라 2층 201호
1964635228,어퍼룸,355,261,서울 성동구 성수일로12길 21 1층
1361583276,티룸,3,15,대전 서구 월평로87번길 17 1층
1568797034,앵무새루이스,118,121,서울 성동구 성덕정길 78 3층
1177180342,단과자,26,57,"서울 성동구 뚝섬로 430 (성수동2가, 2층)"
1815284943,동빙고 성수점,970,227,서울 성동구 서울숲4길 28 1층 동빙고
1753489603,웨이크앤베이크 성수,241,227,서울 성동구 서울숲2길 28-12 지하1층
1867897248,쏘쏘한 베이킹,361,55,"서울 성동구 연무장17길 14 제1층 제101호(성수동2가, 대군인더스타운)"
1397836032,굴림,377,55,서울 성동구 성수이로5길 1 1층 굴림
1906998225,업사이드커피 뚝섬점,493,55,서울 성동구 왕십리로14길 19-1 1층 업사이드커피
1381920053,까사다루아,177,87,서울 성동구 성덕정길 66 1층
1268717405,코타티 성수점,51,264,서울 성동구 상원4길 10
1215237779,Pauline CoffeeBar,293,226,서울 성동구 연무장3길 13 폴린커피바
34937369,보난자 베이커리,391,226,서울 성동구 왕십리로5길 9-2
270473240,스타벅스 성수역점,6927,226,서울 성동구 성수이로 94
38692829,하루앤원데이,2120,327,서울 성동구 아차산로 92 S타워 1층
1896147371,오색칠,130,319,서울 성동구 성수이로 77 1층
1370339688,309디저트카페,192,319,서울 성동구 성수이로7길 24 1층
1650180202,아쿠아산타 서울숲카페,314,294,서울 성동구 상원6길 5-1 4층
1765506183,비통레브 르알레스카,181,144,서울 성동구 연무장길 20-1
1678617330,엘레멘츠,220,133,서울 성동구 성수이로14길 15
1787967774,에이테이블 성수점,76,68,서울 성동구 아차산로13길 42 1층
36905757,코스모스상점,195,68,서울 성동구 성수이로7길 27 서울숲코오롱디지탈타워 1층
1150528971,201호,455,961,서울 성동구 상원1길 35-14 2층
1618801648,37.5 시그니처 성수,972,808,"서울 성동구 연무장길 41-19 1,2,3층 37.5 시그니처 성수"
1862026206,카페요아정,286,80,서울 성동구 서울숲4길 21 지하1층
1281821449,서울바나나,1128,182,서울 성동구 왕십리로5길 11 1층
1966636931,소소하게,26,12,서울 성동구 성덕정길 27 소소하게
1814734284,강별 성수,143,87,서울 성동구 뚝섬로9길 8 3층
1918028699,아이오쓰리 성수사거리점,791,138,서울 성동구 성수이로20길 60 1층
1644681219,플래드 카페,148,135,서울 성동구 서울숲2길 12-7 1층
1282311574,stdo,1540,235,서울 성동구 서울숲4길 12-8 1층
37302046,프라이데이무브먼트,297,241,서울 성동구 왕십리로14길 7 1층 프라이데이무브먼트
1505046001,camouflage coffee,385,241,서울 성동구 아차산로1길 9
1813154034,포도빵집,182,71,서울 성동구 서울숲7길 9-1 1층 포도빵집
1776483115,디데이크,49,11,서울 성동구 뚝섬로9길 16 3층 302호
33704135,피어커피,378,11,서울 성동구 광나루로4가길 24 1층 피어커피
1847066597,스윗바이브,211,104,서울 성동구 왕십리로4길 26-18 2F
1085084433,오버도즈도넛앤커피 성수,921,327,서울 성동구 왕십리로10길 19 1층
1532726506,인덱스카라멜,534,327,서울 성동구 성수이로14길 14 1층 index caramel
1623328599,아이오쓰리 에이스하이엔드점,952,154,서울 성동구 성수이로10길 14 103호 아이오쓰리
1610448119,샌드카베,172,145,서울 성동구 서울숲4길 22-18 1층 카페
1244479891,메종 파이프그라운드,1392,1429,"서울 성동구 왕십리로 83-21 지하1층 B124호, B125호"
1270448451,아이아이알,81,102,서울 성동구 성수일로 13
1418458318,카페 이페메라 LCDC SEOUL,429,254,서울 성동구 연무장17길 10 LCDC SEOUL A동 1층
1070814255,올데이휘낭시에 성수점,105,48,서울 성동구 성수이로16길 48 1층
1824541032,하우트제곱,106,128,서울 성동구 뚝섬로9길 3-1 1층
1082720957,에이피피피,186,69,서울 성동구 뚝섬로9길 10 1~3층
1407198399,밀키샵 성수점,203,180,서울 성동구 연무장길 17 1층
1111815018,크로플다일 본점,178,141,"서울 성동구 왕십리로 96-1 1층, 2층"
1943210266,앤드밀 성수점,1580,141,서울 성동구 연무장3길 5-1 3층
1509451621,카페 포제,657,839,서울 성동구 연무장9길 7
1078949657,올드너티 커피로스터스,174,139,서울 성동구 광나루로2길 23-1 1층
1563091642,복식커피,155,74,서울 성동구 성덕정3길 7-1 1층
1197323511,마야마야 북 & 라이프 카페,32,22,"서울 성동구 서울숲2길 24-7 1, 2층"
1652633174,어글리크림치즈,105,52,서울 성동구 성덕정3길 6 1층 모서리 하얀천막집
1654486779,뚜르띠에르,316,409,서울 성동구 왕십리로2길 30 1층
1308167882,타크,276,545,서울 용산구 한남대로27가길 23 1층
1936568550,글레이셔박,482,192,서울 성동구 서울숲2길 9
1706720950,버치커피,166,112,서울 성동구 성수이로16길 27 1층
1279085531,RSG 성수,28,210,서울 성동구 연무장15길 11 C동 110호
1884486346,프라이데이 베이커리,121,33,서울 성동구 왕십리로14길 7
1465772360,폴인레미유 성수점,773,540,서울 성동구 왕십리로14길 34-8
1743679102,투썸플레이스 서울숲역점,1566,540,"서울 성동구 왕십리로 58 101호, 201호"
1529218208,네모네,11,36,"서울 성동구 상원2길 6 1층, B1층"
1127445707,DYI WORKSHOP,156,86,서울 성동구 서울숲2길 15-14 2층
1332642541,인치스,585,444,서울 성동구 서울숲2길 19-13 1층
1973759403,글리터,59,27,서울 성동구 성수이로 18 글리터
1921874344,오프커피,664,27,서울 성동구 연무장길 29-17 1F 오프커피
1121816274,시슬러스,128,64,서울 성동구 왕십리로5길 19 1층 뒷쪽 주차장 제일 안쪽 주황색 테이블있는 곳
1271468163,백야드빌더성수,73,138,서울 성동구 광나루로 152
1103507675,히즈빈스 성수점,555,138,서울 성동구 왕십리로2길 20 1층 (성수동1가)
1184596405,빌로위 성수,115,136,서울 성동구 성수일로12길 15 1층
1076715606,래뮤,220,123,서울 성동구 연무장길 14 2층(성수동1가)
1969246354,올로,190,106,서울 성동구 둘레15길 22 1층 올로
1273666847,성수동 수제모찌,544,203,서울 성동구 왕십리로 98-1
1850384974,투썸플레이스 성수skv타워점,1948,45,서울 성동구 연무장5가길 25
1983922131,그레인바운더리 성수점,339,145,서울 성동구 아차산로 66 1층
1000212289,피리어드,157,81,서울 성동구 서울숲2길 19-17 1층 피리어드
1184862139,메이플탑,1661,81,서울 성동구 성수이로14길 14 성수연방 A동 2층
1373641716,성수미술관,1489,81,서울 마포구 양화로23길 28
1863706992,어페어커피,159,174,서울 성동구 성수이로6길 11 1층 어페어 커피
1530501406,소울레터커피컴퍼니,346,306,서울 성동구 상원12길 20-14 1층 소울레터커피
1404930910,로우커피스탠드 성수점,536,173,서울 성동구 연무장길 94 1층
1927557936,어썸블리스,194,105,서울 성동구 상원2길 5-11 3F
1870178774,플로피,50,55,서울 성동구 아차산로1가길 10 1층
1275929043,리옹베이커리,208,159,서울 성동구 서울숲2길 14-8 1층
1384891709,스타벅스 서울숲역점,5500,159,서울 성동구 왕십리로 50
1452864260,한나 성수점,25,19,서울 성동구 둘레7길 15 1층
36920268,커피식탁,202,19,서울 성동구 상원1길 15 1층(커피식탁)
34786556,푸르너스가든 서울숲,1101,19,서울 성동구 서울숲2길 46-9
1175554452,그리디힙히크,66,3,서울 성동구 아차산로1길 9 1층 그리디 힙히크
1967654360,카페 해피캠퍼,135,23,서울 성동구 왕십리로4길 10-15 1층
1673773985,데우스 카페 성수점,367,149,서울 성동구 연무장3길 21 1층 102호
1075944179,위키드와이프 페어링바 & 까페스토크,157,213,서울 성동구 성수일로 1 1층
1291534060,훌로훌로케이크,33,34,서울 성동구 성수이로6길 11 1층 훌로훌로케이크
1892371038,DYCAFE,79,119,서울 성동구 광나루로6길 7 1층
1428046376,브로벨커피,132,155,서울 성동구 뚝섬로 413 1층 브로벨커피
1451854749,KROW,192,138,서울 성동구 상원1길 35-18 지1층
1458138741,오거트,502,138,서울 성동구 서울숲6길 20 2층 오거트포레스트 카페
1266915975,퀸테트,100,118,서울 성동구 서울숲2길 12-8 1층
1605963127,에토프커피 성수,131,72,서울 성동구 왕십리로8길 8 2층
1413106151,에그마카슈 성수,154,72,서울 성동구 상원6나길 14 101호
1306390433,스탠드업플리즈바이턴온,241,373,서울 성동구 연무장3길 14 1층2호
1479918531,위켄드피크닉,37,7,서울 성동구 서울숲2길 8 1층
1070094057,앳이즈,85,33,서울 성동구 왕십리로5길 19 1층 at ease
1008108835,헤이숲,17,17,서울 성동구 성수이로7길 38 1층 101호
1725861030,스타벅스 뚝섬역점,6787,173,서울 성동구 아차산로 42
1982767346,와이덴 성수,193,75,서울 성동구 성수일로12길 34 1층 와이덴
1367477098,온에떼라,116,29,서울 성동구 성수일로 111 성수선명스퀘어 제104호
1688607352,하우스 오브 지알,1,30,서울 성동구 서울숲2길 20-1
1078138614,투데이즈이너프,216,106,서울 성동구 서울숲2길 44-13 지하1층
1576185695,리커버리커피바,100,106,서울 성동구 왕십리로16가길 10 1층
1542245379,바버앤젤라또,45,39,서울 성동구 왕십리로4가길 2-9 B1
637694781,수피하우스,52,321,서울 성동구 성수이로 71
1579197021,디 진테제 하이 카페,18,5,서울 성동구 왕십리로 115 10층 카페
1839704319,사운드프로바이더,18,1,서울 성동구 뚝섬로7길 6 2층
1578379657,릴레이션 카페,148,154,서울 성동구 상원6길 2 1층 RELATION 릴레이션커피
1019405388,로우포레스트,177,180,서울 성동구 서울숲길 38 1층
1361054053,씨에이크,31,24,서울 성동구 왕십리로14길 24 1층
1248117249,블루너리,129,493,서울 성동구 성덕정3길 8 1층 103호(성수동1가)bluenery
1055143125,누아흐,422,168,서울 성동구 성수일로11길 15 뚝섬리버빌1층 카페누아흐
1819306212,하이엔드라이,420,101,서울 성동구 광나루로 302
1460780062,메종드마가레뜨,398,369,서울 성동구 연무장3길 14
1711774601,쿠키도우즈,135,30,서울 성동구 왕십리로14길 25 1층
1677244964,리글림 카페 성수점,151,72,서울 성동구 서울숲2길 8-7 B1
1250235967,기댈빙,97,69,서울 성동구 성덕정길 47 1층 102호
1461908908,탐앤탐스 성수1호점,923,25,서울 성동구 성수이로 51 1층
1183278977,보스코 에스프레소 바,418,262,서울 성동구 상원1길 13
1182192310,웜히어,88,82,서울 성동구 상원6가길 3 1층
1320654683,마르코웤스,216,82,서울 성동구 아차산로11길 26
980307471,사이드테이블,1022,329,서울 마포구 동교로47길 3 B01호
1708553019,잼잼,909,329,서울 마포구 성미산로29길 24 지하1층
1618240240,브레디포스트 연남,105,235,서울 마포구 연남로 8 1층
1300378937,팽페르뒤,193,28,서울 마포구 동교로38길 12 2층
1601437484,코코로카라,3605,2177,서울 마포구 연남로1길 41
38282260,터틀힙,1055,1212,서울 마포구 연남로1길 44 1층 터틀힙
1293334743,유키모찌 연남점,775,546,서울 마포구 동교로 240 1층
1143889950,조앤도슨,421,1131,"서울 마포구 동교로41길 31 지층 좌측, 조앤도슨"
35306735,오츠커피 연남,1222,1131,서울 마포구 성미산로29길 29-8 오츠커피
1179910659,작당모의,1521,1171,서울 마포구 동교로32길 19 1층
1798970075,씨스루,2348,1171,서울 마포구 동교로 266-6 1층
1434341556,오흐뒤구떼,21,44,서울 마포구 동교로47길 10 1층
1299065898,수크레크레페하우스,98,48,서울 마포구 동교로38길 33-12 1층
1886063841,그림카페,306,345,서울 마포구 성미산로 161-10 그림카페
1818853219,페블스,340,337,서울 마포구 연남로3길 23
1218794011,멜팅오브,246,221,서울 마포구 동교로38길 33-14 연남스퀘어빌딩 2층
1377545270,턴다운서비스,298,363,서울 마포구 동교로50길 7 반지층
1081294843,리틀빅토리,1147,407,서울 마포구 연희로1길 41 102호
1147665990,SOP,339,181,서울 마포구 동교로39길 4-13 가야빌딩1층 SOP
1940633666,벌스가든,641,658,서울 마포구 성미산로23길 44 벌스가든
1528111556,코코시에나 티오마카세,316,298,서울 마포구 동교로 255-1 4층 401호
1549478324,스몰럭케이크,359,243,서울 마포구 성미산로29길 14 201호
1775473845,위아소울메이트,730,243,서울 마포구 동교로38길 30 1층 위아소울메이트
1097452079,누아즈데테,18,45,서울 마포구 성미산로29길 35 5층 501호
34308583,유니드마이요거트,320,45,서울 마포구 성미산로29길 44 유니드마이요거트
1006125529,녹온,180,51,서울 마포구 성미산로29안길 27-7 2층
1723555145,시계,2,2,서울 마포구 월드컵북로44길 35 1층 3호
1670095825,피스피스 연남점,252,203,서울 마포구 동교로51길 91 2층
1014442289,커피냅로스터스 연남동,343,820,서울 마포구 성미산로27길 70
1251407905,휘퍼스,192,61,서울 마포구 성미산로 167-14 1층 휘퍼스
1583720553,벨라쿠키 연남,481,210,서울 마포구 동교로 248 1층 벨라쿠키
1406853822,그림제작소 연남점,1519,186,서울 마포구 성미산로 170 2층
1120900262,코발트무드,164,186,서울 마포구 동교로38길 42 우측 코발트무드
1963625418,환대,69,30,경기 고양시 덕양구 무원로54번길 7-19 1층
1973645577,디그이지,416,141,서울 마포구 동교로41길 36-7 1층 디그이지
20593600,연남살롱,663,141,서울 마포구 성미산로 122-1 1층
1436790902,딥스,221,18,서울 마포구 성미산로29안길 19-4 1층
774846660,카페하이웨스트 연남점,266,998,서울 마포구 성미산로 167-9
1655304233,렌테,144,70,서울 마포구 동교로41길 31 1층
1106156821,지구샵 제로웨이스트홈,393,351,서울 마포구 성미산로 155 1층
1215536436,어나더쉐어,221,240,서울 마포구 동교로38안길 10 2층
1592701591,탕후루Hub,36,52,서울 마포구 동교로38길 4 2층
1783410564,데저트,37,24,서울 마포구 동교로38안길 8 2층
1384520629,카페 어쿠스틱,194,52,서울 마포구 동교로29길 40 1층
1528573639,부빵,88,44,서울 마포구 성미산로29안길 18 2층 & 루프탑
1270560918,도 도넛,301,165,서울 마포구 동교로38길 33-18 프라임빌딩 101호
1157056771,메리고라운드 연남점,410,107,서울 마포구 동교로50길 11 메리고라운드
1577367029,카페몽슈슈 연남점,122,50,서울 마포구 동교로51길 73 1층
36350986,포스트 케이크,526,50,서울 마포구 월드컵북로16길 64 1층
1865813471,유메이크쿠키,25,4,서울 마포구 연남로11길 30 1층 101호
1265578612,컴포넌트 커피,126,111,서울 마포구 동교로 253 3층
1925392971,바람커피원두상점,15,13,서울 마포구 연희로 47 1층 102호
1007494188,멜티스트,23,10,서울 마포구 연남로1길 39 1층 멜티스트
972643975,백종명화이트커피,143,326,"서울 마포구 성미산로29안길 29 2층, 3층"
587864518,마르셀,139,295,서울 영등포구 여의대로 8 여의도파크센터 상가 지하1층
1662756398,프롬라떼 연남,169,90,서울 마포구 연남로 10 2층
1164679693,연나방,231,35,서울 마포구 동교로27길 81 1층 101호
1884084183,플루프커피,418,35,서울 마포구 동교로46길 12 102호
