id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1299421546,공부,30,테이블,와아,340,18,서울 성동구 상원2길 1-10 3층
1339900302,공부,36,공간,츄로101 성수점,75,83,서울 성동구 성덕정길 70 1층
1771016332,공부,55,공간,본지르르 성수,19,75,"서울 성동구 광나루로4가길 13 B1, 1, 2층"
1425989301,공부,910,공간,카페 할아버지공장,4978,2259,서울 성동구 성수이로7가길 9
1251057335,공부,118,공간,비아트 성수,467,425,서울 성동구 아차산로5길 24-45 2층
1038370038,공부,44,테이블,맥파이앤타이거 성수티룸,272,309,서울 성동구 성수이로 97 5층
1723681649,공부,161,공간,브라우터,167,309,서울 성동구 왕십리로14길 28-21 지상 1~4층
1543901744,공부,176,테이블,코끼리베이글 성수,3031,1633,서울 성동구 성수이로26길 17 (성수동2가) 1층
1355804064,공부,31,공간,커피냅로스터스 성수,18,21,서울 성동구 성수일로4길 35-11 커피냅로스터스 성수
1962021779,공부,7,테이블,꼬모윤 서울숲점,180,126,서울 성동구 서울숲길 50 1층
1092567422,공부,341,공간,텅 성수 스페이스,2080,126,서울 성동구 성수이로 82 2층
1886226302,공부,296,공간,디플랫 성수,348,605,서울 성동구 연무장길 90 1층
1399503871,공부,347,테이블,프롤라,580,1212,서울 성동구 연무장17길 5 1층
1873977601,공부,197,공간,얼스케이크베이크샵,202,385,서울 성동구 상원6나길 7 1층
1216172292,공부,46,공간,오우드 성수2호점,394,311,서울 성동구 성수이로24길 36 2층
55585656,공부,357,공간,카멜커피 성수점,1304,311,서울 성동구 성덕정19길 6 1층
1259420360,공부,119,테이블,업사이드커피,763,1096,서울 성동구 연무장13길 3
1656010116,공부,46,공간,바이닐 성수,75,308,서울 성동구 아차산로 15-8 2층
1925823702,공부,79,공간,퍼프아웃,297,163,서울 성동구 연무장길 84 1층
37910590,공부,143,공간,성수동대림창고갤러리,2740,232,서울 성동구 성수이로 78
1346166736,공부,99,테이블,단일서울,602,232,서울 성동구 왕십리로 66-33 1층
1383256753,공부,106,테이블,베티버 성수,827,574,서울 성동구 성덕정11길 18 1층
1424054328,공부,73,공간,감도 성수점,844,344,서울 성동구 왕십리로 83-21 디타워 서울포레스트 지하1층 B115 감도
1074798383,공부,40,공간,코에오 COEO,110,125,서울 성동구 성수이로16길 45 . 1층
1193971273,공부,736,공간,포어플랜,430,469,서울 성동구 왕십리로14길 30-11 1층
1643583812,공부,90,공간,슈퍼말차 성수,1773,469,서울 성동구 서울숲6길 19
1295000655,공부,163,공간,그린랩,509,469,서울 성동구 서울숲2길 18-11
1127892000,공부,10,테이블,오푸,48,120,서울 성동구 뚝섬로 408-7 3층
1168698330,공부,214,공간,로우커피스탠드,1176,651,서울 성동구 왕십리로4길 28-2 1층
1247415883,공부,39,공간,카페&펍 연무장,852,1065,"서울 성동구 연무장길 36 연무장 8층, 카페&펍 연무장"
1900288880,공부,214,공간,클레멘타인,182,523,서울 성동구 서울숲2길 5-1 1층
1961050470,공부,57,테이블,사이드템포,311,141,서울 성동구 성덕정길 67 사이드템포
1353346572,공부,218,공간,카멜커피 7호점,883,806,서울 성동구 서울숲7길 4 카멜커피
1467953783,공부,161,공간,맛차차,956,751,서울 성동구 서울숲2길 18-11 1층
1430646260,공부,279,공간,마크69,617,222,서울 성동구 서울숲길 24
1213716626,공부,60,테이블,에빠,141,148,서울 성동구 왕십리로5길 19 Etba seoul
548365578,공부,483,공간,글로우,1650,1005,서울 성동구 아차산로9길 20 1층
1393890643,공부,441,테이블,로우키,893,931,"서울 성동구 연무장3길 6 1층, B1층"
1088009411,공부,86,공간,기미사 성수,292,195,"서울 성동구 성수이로26길 47 1층, 지하1층"
1856267449,공부,17,공간,올드타운,34,6,인천 부평구 길주로565번길 7-5 101호
1739673389,공부,39,테이블,맥코이 성수,137,111,서울 성동구 연무장15길 11 에스팩토리 B동 1F
36276169,공부,143,공간,메쉬커피,277,213,서울 성동구 서울숲길 43 1층
1964635228,공부,90,공간,어퍼룸,358,261,서울 성동구 성수일로12길 21 1층
1815284943,공부,30,테이블,동빙고 성수점,980,227,서울 성동구 서울숲4길 28 1층 동빙고
1268717405,공부,85,공간,코타티 성수점,51,264,서울 성동구 상원4길 10
270473240,공부,12,공간,스타벅스 성수역점,6957,5,서울 성동구 성수이로 94
1896147371,공부,93,공간,오색칠,130,321,서울 성동구 성수이로 77 1층
1787967774,공부,67,테이블,에이테이블 성수점,76,72,서울 성동구 아차산로13길 42 1층
1150528971,공부,133,테이블,201호,459,1001,서울 성동구 상원1길 35-14 2층
1644681219,공부,75,공간,플래드 카페,151,139,서울 성동구 서울숲2길 12-7 1층
37302046,공부,40,공간,프라이데이무브먼트,299,241,서울 성동구 왕십리로14길 7 1층 프라이데이무브먼트
1505046001,공부,39,테이블,camouflage coffee,385,241,서울 성동구 아차산로1길 9
1532726506,공부,137,공간,인덱스카라멜,535,326,서울 성동구 성수이로14길 14 1층 index caramel
1244479891,공부,126,테이블,메종 파이프그라운드,1401,1437,"서울 성동구 왕십리로 83-21 지하1층 B124호, B125호"
1418458318,공부,155,공간,카페 이페메라 LCDC SEOUL,434,254,서울 성동구 연무장17길 10 LCDC SEOUL A동 1층
1082720957,공부,26,공간,에이피피피,196,68,서울 성동구 뚝섬로9길 10 1~3층
1943210266,공부,492,테이블,앤드밀 성수점,1587,144,서울 성동구 연무장3길 5-1 3층
1078949657,공부,20,테이블,올드너티 커피로스터스,175,140,서울 성동구 광나루로2길 23-1 1층
1465772360,공부,297,공간,폴인레미유 성수점,776,541,서울 성동구 왕십리로14길 34-8
1103507675,공부,13,공부,히즈빈스 성수점,555,138,서울 성동구 왕십리로2길 20 1층 (성수동1가)
1184596405,공부,47,공간,빌로위 성수,115,136,서울 성동구 성수일로12길 15 1층
1076715606,공부,48,테이블,래뮤,221,125,서울 성동구 연무장길 14 2층(성수동1가)
1184862139,공부,334,테이블,메이플탑,1669,81,서울 성동구 성수이로14길 14 성수연방 A동 2층
1404930910,공부,66,공간,로우커피스탠드 성수점,544,173,서울 성동구 연무장길 94 1층
1384891709,공부,11,공간,스타벅스 서울숲역점,5526,173,서울 성동구 왕십리로 50
34786556,공부,16,테이블,푸르너스가든 서울숲,1107,19,서울 성동구 서울숲2길 46-9
1175554452,공부,3,공간,그리디힙히크,66,3,서울 성동구 아차산로1길 9 1층 그리디 힙히크
1673773985,공부,87,공간,데우스 카페 성수점,367,150,서울 성동구 연무장3길 21 1층 102호
1428046376,공부,42,공간,브로벨커피,133,155,서울 성동구 뚝섬로 413 1층 브로벨커피
1605963127,공부,14,테이블,에토프커피 성수,131,72,서울 성동구 왕십리로8길 8 2층
1306390433,공부,91,테이블,스탠드업플리즈바이턴온,241,375,서울 성동구 연무장3길 14 1층2호
1725861030,공부,7,공간,스타벅스 뚝섬역점,6830,173,서울 성동구 아차산로 42
1839704319,공부,15,공간,사운드프로바이더,22,3,서울 성동구 뚝섬로7길 6 2층
1578379657,공부,43,테이블,릴레이션 카페,148,154,서울 성동구 상원6길 2 1층 RELATION 릴레이션커피
1461908908,공부,7,테이블,탐앤탐스 성수1호점,926,26,서울 성동구 성수이로 51 1층
1183278977,공부,50,테이블,보스코 에스프레소 바,418,262,서울 성동구 상원1길 13
