카페ID,카페이름,방문자리뷰,블로그리뷰,주소
1160848046,포포민즈낫띵,188,133,"서울 마포구 동교로46길 28 1,2층"
1199972298,펠른 연남,160,125,서울 마포구 성미산로22길 18 펠른 연남
1741866041,피에트라,289,125,서울 마포구 성미산로23길 62 1층
1072884158,코이크,607,368,서울 마포구 동교로39길 8 1-2층
1149762141,소하염전 연남,227,301,"서울 마포구 동교로38길 13-1 지하1, 1층"
1145635183,연트럴다방,515,318,서울 마포구 동교로41길 32 지층
1597752999,매일 카페,507,318,서울 마포구 연남로3길 31 1층
1927900521,위트앤척클,28,122,서울 마포구 성미산로 172 1층
36399494,폴리스팬케이크,266,122,서울 마포구 동교로38길 30 2층 202호
1227219807,씨스터브레드,138,217,서울 마포구 동교로52길 20-4 지층 102호
1066853151,어니스트팬케이크,875,718,서울 마포구 동교로38안길 13 1층
980307471,사이드테이블,1026,330,서울 마포구 동교로47길 3 B01호
1000639701,미라지커피,518,330,서울 마포구 동교로 262-6 2층 202호
1423603783,지구제과,506,235,서울 마포구 성미산로29길 30-3 1층 3호 지구제과
1630421798,롱베케이션,968,124,서울 마포구 동교로38길 33-10 2층
1049643176,로프스페이스 연남,140,99,서울 마포구 동교로51길 77-7 2층
1264720945,발트 본점,353,99,서울 마포구 동교로 262-3 2-3층
572367804,베란다컵케익,407,336,서울 마포구 동교로38길 27-14 1.5층
1211536676,누크녹,978,183,서울 마포구 성미산로 190-31 2층
1860425869,하프베이글,261,131,서울 마포구 성미산로17길 115 101호 하프베이글
1074601786,꿀넹쿠키 연남점,868,707,서울 마포구 동교로 255-1 1층
1487362172,아꽁뜨,319,346,서울 마포구 동교로51길 3 1층
1775473845,위아소울메이트,732,346,서울 마포구 동교로38길 30 1층 위아소울메이트
1528111556,코코시에나 티오마카세,317,298,서울 마포구 동교로 255-1 4층 401호
1134813121,플루밍,32,31,서울 마포구 연남로13길 9 1층 101호
1287313328,오피스오브,166,244,서울 마포구 성미산로 107 1층
1556209064,플렘므,479,182,서울 마포구 성미산로29길 3 1층
1746305819,원모어프로포즈,111,100,서울 마포구 성미산로31길 13 1층
1889887611,유니크혼,222,57,서울 마포구 동교로46길 16 1층
1522597367,무무대베이크,101,80,서울 마포구 연남로3길 29 1층
1106273286,네시사분,632,80,서울 마포구 성미산로 190-8
1549478324,스몰럭케이크,362,244,서울 마포구 성미산로29길 14 201호
1934524936,흐림,322,146,서울 마포구 연희로1길 51 비앤비빌딩 3층 301호
1771873244,오랑지,1114,813,서울 마포구 동교로38길 13 2층 오랑지
1977021297,브래디스커피,191,499,"서울 마포구 성미산로23안길 23 1층, 2층"
1014442289,커피냅로스터스 연남동,343,821,서울 마포구 성미산로27길 70
1316829967,디 아더,380,273,서울 마포구 동교로38길 27 지층 오른쪽 D.OTHER
1493254237,코메아벨렘,320,296,서울 마포구 성미산로 198 동진시장 1층 (골목 안쪽)
1579727038,스트뉴,113,104,서울 마포구 성미산로23안길 19 1층
1545596355,카페 만월회 그로서리마켓,390,170,서울 마포구 연희로1길 51 2층
34308583,유니드마이요거트,323,170,서울 마포구 성미산로29길 44 유니드마이요거트
1097452079,누아즈데테,19,46,서울 마포구 성미산로29길 35 5층 501호
1916171533,이오엠,59,50,서울 마포구 동교로 262 5층(연남동)
1006125529,녹온,180,53,서울 마포구 성미산로29안길 27-7 2층
1391453544,마들젠,158,196,"서울 마포구 동교로50길 16 1, 2층"
1078186525,앳더모먼트,149,49,서울 마포구 동교로38길 42-6 102호(노란대문 지나서 우측)
1216509008,서당개2년로스터스,564,295,서울 마포구 동교로51길 129-6 1-4층
1265903235,작은새,24,23,서울 마포구 동교로25길 57 1층 유리문 안쪽 1층 상가
1782159268,믜요,77,33,서울 마포구 동교로 256-10 2층
1215736940,모리노팡,365,161,서울 마포구 연남로5길 42 1층 모리노팡
35251819,레또르떼,212,131,서울 마포구 연남로1길 19
1670095825,피스피스 연남점,252,203,서울 마포구 동교로51길 91 2층
1441318263,카멜커피 9호점,251,219,서울 마포구 동교로51길 111-6
1086377447,대충유원지,473,572,서울 마포구 월드컵북로6길 37
1973645577,디그이지,417,142,서울 마포구 동교로41길 36-7 1층 디그이지
1763020097,벌스데이투미,173,306,서울 마포구 성미산로29안길 26 2F
37525977,SF bagels,384,143,서울 마포구 동교로46길 29 수목원
1221839422,연남동그라미,97,232,서울 마포구 성미산로32길 10 1층
1680351950,푸치케,23,24,서울 마포구 성미산로23안길 20-6 1층일부
1445114882,스윗헤르츠,243,152,서울 마포구 동교로34길 3 2층
1283663834,웨이즈커피 연남,976,269,서울 마포구 동교로46길 42-20 2층
1992955163,긱스 연남점,158,111,서울 마포구 동교로38길 27-12 지1층
1546544014,88파운드,291,111,서울 마포구 성미산로 174 2층
1683008236,슈타데,12,17,서울 마포구 동교로29길 48 1층
1251407905,휘퍼스,192,62,서울 마포구 성미산로 167-14 1층 휘퍼스
1778087184,커비스컵케이크,335,105,서울 마포구 동교로38길 29 3층 (꼭대기층)
1323961635,알버트파크,276,105,서울 마포구 연남로3길 72 1층
20593600,연남살롱,663,105,서울 마포구 성미산로 122-1 1층
1083112932,게슈탈트 커피,284,435,서울 마포구 동교로 260 2층 전체
1532916769,아트스뉴욕 연남점,112,386,서울 마포구 동교로51길 51 1층
1326124851,멜티드,188,126,서울 마포구 성미산로29안길 27-7 1층
1408361299,스윗미업,247,63,서울 마포구 연남로1길 67 1층 스윗미업
20502605,라온디,127,303,서울 마포구 동교로 278
1406853822,그림제작소 연남점,1520,186,서울 마포구 성미산로 170 2층
1868894168,솔트 포레스트,197,129,서울 마포구 동교로46길 18-3 1층 솔트 포레스트
1490185987,온오프연남,220,97,서울 마포구 동교로51길 111 2층
1848999744,카페밀노,303,39,서울 마포구 동교로 266-10 1층 카페밀노
1388641559,Osds 연남,15,3,"서울 마포구 성미산로22길 23 1층, 2층"
148650743,김보람 초콜릿 연남점,1288,3,서울 마포구 연희로 31 1층 김보람 초콜릿 홍대연남점
1154933297,더세컨드하우스,127,80,서울 마포구 동교로46길 25 1층
1083276741,모어쿠키,1058,288,서울 마포구 동교로 250 1층
1583720553,벨라쿠키 연남,481,209,서울 마포구 동교로 248 1층 벨라쿠키
774846660,카페하이웨스트 연남점,266,1002,서울 마포구 성미산로 167-9
1335831575,퀸넬브릴,145,236,서울 마포구 성미산로 171
1120900262,코발트무드,164,236,서울 마포구 동교로38길 42 우측 코발트무드
1326436574,케익다방 연남점,232,265,서울 마포구 동교로51안길 13 1층
1101866071,가스프,62,67,"서울 마포구 동교로 266-8 2층, GASP"
1436790902,딥스,228,18,서울 마포구 성미산로29안길 19-4 1층
20399944,레끌라,147,196,서울 마포구 동교로 266-6 2층 LECLAT
1655304233,렌테,148,70,서울 마포구 동교로41길 31 1층
1659406560,니어바이카페,3,4,서울 마포구 동교로 241 4층
1101444848,카페 드 래빗,412,79,서울 마포구 동교로29길 10 1층-4층
1633756880,보통공간,290,79,서울 마포구 동교로52길 4-3 B01호
1456524257,카페 시즈닝즈,219,118,서울 마포구 동교로38길 28 3-4층 카페시즈닝즈(구 카페오르트)
1648168847,아사프,212,89,서울 마포구 동교로39길 10 1층
1629572077,카페 시월,86,30,서울 마포구 성미산로 105 1층
1459531604,해피니스인어데이,123,61,서울 마포구 동교로46길 7 201호(두층 올라오셔야 해요)
1270560918,도 도넛,301,165,서울 마포구 동교로38길 33-18 프라임빌딩 101호
1903102636,ttotto cuisine,70,64,서울 마포구 성미산로29안길 18 지층 101호
1775967927,아민 위샐러듀다이닝,2592,610,서울 마포구 동교로52길 10-7
1161916340,올루 에스프레소바,370,402,서울 마포구 성미산로29안길 11 102호
1827448906,아이니드케이크 연남점,148,39,서울 마포구 동교로38길 33-10 B1
1099092209,라프하우스,342,281,서울 마포구 동교로32길 10 2층 라프하우스
1355434470,페브,238,147,서울 마포구 동교로 262-11 2층 Feb
1613056335,해피벌스데이,13,7,서울 마포구 동교로34길 8 2층
1929468102,연남동벚꽃집,1034,647,서울 마포구 동교로29길 50
1601413537,데얼커피,470,478,서울 마포구 동교로38안길 21 1층
1198311937,버우드,371,410,서울 마포구 동교로46길 23 1층
1005400817,언페어피스,114,141,서울 마포구 성미산로29길 12 1층
1444446731,위치앤그레텔,31,9,서울 마포구 성미산로17길 62 1층
1578856927,채널오렌지,80,90,서울 마포구 성미산로29길 40-6
1464754624,테이블 연남,651,246,서울 마포구 동교로38길 16 2층 테이블 연남
1600748860,봄브레드,146,74,서울 마포구 성미산로27길 34
38462955,연남동 심리카페,225,85,서울 마포구 동교로 227-5 2층 심리카페
1700345670,궤도 연남,202,140,서울 마포구 연남로 19 1층 대로변
1124107346,루바브,211,140,서울 마포구 연희로 47 2층 201호
1554926306,로즈베리모어,48,37,서울 마포구 동교로41길 4 3층
1569055913,세빠띠,62,32,서울 마포구 동교로25길 53 1층 세빠띠
1592701591,탕후루Hub,36,52,서울 마포구 동교로38길 4 2층
1859611046,온플리크,136,145,서울 마포구 동교로38길 27-8 1층
1650174352,모닐이네하우스,267,88,서울 마포구 성미산로26길 9 1층 101호
1264736869,필로앤소피아,75,30,서울 마포구 동교로45길 15 102호(주차장 안쪽)
1215536436,어나더쉐어,221,240,서울 마포구 동교로38안길 10 2층
1157056771,메리고라운드 연남점,414,107,서울 마포구 동교로50길 11 메리고라운드
1604895392,프롬헤라스 연남,230,117,서울 마포구 연남로 77 1층
36350986,포스트 케이크,528,50,서울 마포구 월드컵북로16길 64 1층
1903137270,로제드미네,95,146,서울 마포구 성미산로 190-11 3층
1018238643,프리즘연남,298,161,"서울 마포구 연희로1길 63 2,3층,루프탑"
1636448566,무유무유,648,161,서울 마포구 성미산로 190-4 102호
1106156821,지구샵 제로웨이스트홈,394,350,서울 마포구 성미산로 155 1층
1673974291,부트 카페 연남,103,85,서울 마포구 동교로46길 33 1층
1225651194,차니베어스테이션,256,122,"서울 마포구 동교로46길 42-4 1층, 2층"
1662471064,르누아즈,291,74,서울 마포구 동교로46길 42-9 지층
1008547388,플리퍼스 연남점,133,71,서울 마포구 동교로 235-1 3~5층
1562184080,호안끼엠,281,98,서울 마포구 동교로46길 42-9
1115566217,다레젤라또 연남점,408,152,서울 마포구 동교로38길 35 지1층 1호
1328645576,1994SEOUL,12,9,"서울 마포구 성미산로23안길 20-12 1,2,3층"
1530424893,꾸다방,132,23,서울 마포구 연희로1길 51 2층 201호
1384022341,페어리 하우스,7,6,서울 마포구 성미산로16길 3-3 1층
1199284777,카페늘보,69,117,서울 마포구 동교로51안길 26 2층
1358257052,바림케이크,114,48,서울 마포구 성미산로19길 21 1층 102호
1510715349,리이슈커피로스터스,114,48,서울 마포구 연남로 35 1층
1806446626,다르 에스프레소바,96,139,서울 마포구 성미산로26길 26 B101호
1155196632,미로베이크,140,28,서울 마포구 동교로 252 1층
34079145,데일리라운드,445,28,서울 마포구 동교로38길 27-19
1910858491,서울도넛츠 연남점,632,52,서울 마포구 연남로13길 5 1층
1528573639,부빵,88,46,서울 마포구 성미산로29안길 18 2층 & 루프탑
1243694776,텐더리커피앤디저트,76,82,서울 마포구 성미산로29길 35 2층 202호
1172962798,야미양 글루텐프리 공방카페,187,23,서울 마포구 동교로41길 31-10 2층
1577367029,카페몽슈슈 연남점,123,51,서울 마포구 동교로51길 73 1층
1252488478,연남동콤부차,65,12,서울 마포구 동교로46길 42 1층
31481801,마카롱롱롱,207,162,서울 마포구 성미산로26길 8 1층
1783410564,데저트,37,24,서울 마포구 동교로38안길 8 2층
1291868151,필엣필즈,201,149,서울 마포구 성미산로 153-14 1층
1562362196,얼웨이즈스프링,96,114,서울 마포구 성미산로 190-33 2층 201호
1007494188,멜티스트,23,11,서울 마포구 연남로1길 39 1층 멜티스트
1971357827,와이와이와이 그릭요거트 연남,331,286,서울 마포구 성미산로23길 10
1265578612,컴포넌트 커피,131,113,서울 마포구 동교로 253 3층
1081109811,월에버,25,48,서울 마포구 동교로51안길 12 1층 주택
1282558007,메종미하벨,63,95,서울 마포구 성미산로29길 29-9 1.5층
972643975,백종명화이트커피,143,327,"서울 마포구 성미산로29안길 29 2층, 3층"
1200953867,거니노룰즈,255,38,서울 마포구 연남로5길 36
1156818422,카페 드 루왁,113,162,서울 마포구 성미산로 174 1층
1290724510,애몽,28,42,서울 마포구 연남로3길 13 2층
1968958914,레드애플 연남점,456,296,서울 마포구 동교로46길 30 1층
1029465285,오테라부띠끄,210,55,서울 마포구 연남로3길 13 1층 오테라부띠끄
1464978463,카페 세화,48,36,서울 마포구 성미산로26길 8 1층 카페 세화
1503395641,얀 yawn,194,38,서울 마포구 동교로34길 6 1층
1384520629,카페 어쿠스틱,195,52,서울 마포구 동교로29길 40 1층
1530993164,판초,77,79,서울 마포구 성미산로 167-7 2층
1840055599,쥬리스 크림하우스,1,2,서울 마포구 동교로46길 42-24 2층
1134232001,로스팅마스터즈 연남점,82,21,서울 마포구 동교로27길 44
1695706659,오랑제뜨22,214,139,서울 마포구 동교로29길 32 1층 오랑제뜨22
1865813471,유메이크쿠키,26,4,서울 마포구 연남로11길 30 1층 101호
1060478054,왓어버터,349,98,서울 마포구 동교로51안길 19 1층
1725457871,아트클로버,111,78,서울 마포구 성미산로 150 1층
1905198544,그루비,156,56,서울 마포구 동교로27길 95 1층
1995454973,르프레,55,25,서울 마포구 연남로 73
1377936012,낫낫커피,137,28,서울 마포구 연남로7길 14 꿈꾸는고래 1층
1788613753,키레네도시21C,131,84,서울 마포구 월드컵북로 48-3 1층
1447869730,히피리피,1152,180,서울 마포구 동교로51안길 11
1737627220,연남허니밀크,54,18,서울 마포구 동교로46길 42-3 102호
1711774623,지구샵 그로서리,94,97,서울 마포구 연남로 93 1층
1662756398,프롬라떼 연남,169,90,서울 마포구 연남로 10 2층
1884084183,플루프커피,418,90,서울 마포구 동교로46길 12 102호
1167415138,카페 롤다운,238,159,서울 마포구 동교로39길 4-8 1층
1925392971,바람커피원두상점,15,13,서울 마포구 연희로 47 1층 102호
1199734266,프롬딥그린,161,35,서울 마포구 연남로7길 38 1층 101호
1205351110,카페테틈,484,261,서울 마포구 동교로36길 15 1-2층
1658837486,카페테드,248,126,서울 마포구 성미산로32길 51
1251739829,바우 오마카세,49,64,서울 마포구 성미산로26길 26 1.5층
1489881877,일련 로스터스,42,24,서울 마포구 동교로 262 2층
1623011798,츄르릅,131,40,서울 마포구 동교로46길 42-6 지층
1113794499,러프글로스,165,40,서울 마포구 동교로51길 87 1F & B1
508668545,슬리핑포레스트,305,177,서울 마포구 동교로41길 31
1669511347,썸모어델리,208,226,서울 마포구 동교로51길 131 1층
1855034009,윤태익 다르다 심리카페,389,226,서울 마포구 연남로9길 11-15 501호
340164946,가나슈블랫,41,49,서울 마포구 동교로27길 93-7
1743930784,리드미,183,19,서울 마포구 월드컵북로6길 83 . 1층 리드미카페
1569780844,햄니케이크,18,33,서울 마포구 연남로11길 33 1층
1965277728,시나모메,3,8,서울 마포구 동교로38안길 11-1 3층
1224496928,로일즈,121,79,서울 마포구 성미산로29길 32 반지층 로일즈
1188660894,하유,88,88,서울 마포구 동교로51길 13 1층 2층
37114222,리틀프레스커피,64,88,서울 마포구 성미산로 200 리틀프레스커피
1739327672,EEEK,428,111,서울 마포구 동교로 248 3층.
1853817558,공간아를,66,25,서울 마포구 성미산로23길 64 1-3층
1168875518,스타티스,38,13,서울 마포구 동교로38길 33 지빌딩 2층 201호
1995205223,롭다,803,248,서울 마포구 동교로38길 4
1430305980,타래커피,169,39,서울 마포구 동교로27길 50 1층 101호
1846091218,크리멜트,1,1,서울 마포구 동교로 248-2 4층 401호
1918881926,앤스커피,350,1,서울 마포구 성미산로 174
1133500880,로앤쿡드 연남,478,122,서울 마포구 성미산로 109 1층 로앤쿡드
1714025191,요거로밀,140,9,서울 마포구 성미산로17길 112
1675191335,라보아르,266,32,서울 마포구 동교로51안길 24 1층
