,Unnamed: 0,0,combined
0,어글리베이커리,1348768821.0,부 재료 듬뿍 다양하다 빵 가득하다 대표 베이커리 베리 굿 부드럽다 말랑말랑하다 치아바타 팥 버터 외 블루베리 크림 치즈 상큼 달달 버전 버터 팥 크림 치즈 커스터드 식빵 바삭 보루 촉촉 부드럽다 식빵 커스터드 크림 팥 치즈 달달 고소하다 고구마 크림 치즈 사워도 부드럽다 얇다 사워도 달달 고구마 고소하다 크림 치즈 빵 균형 무밤 크림 치즈 사워도 구황 작물 라면 무조건 사랑 글리 베이커리 비 평일 오전 웨이 팅 약간 대기 후 입장 크림 빵 맘모스 사워도 솔드아웃 원하다 종류 빵 맘 편하다 오전 시 걸 사워도 솔직하다 부 재료 알차다 이름 밤 가득 크림 치즈 가득빵 재 맘 간 빵 주말 오후 당연하다 정도 줄 서서 입장 사 고 빵 빵 나름 처 얼그레이 크림 빵 구매 역시 빵 뿐 크림 홍차 잎 얼그레이 진하다 크림 초콜렛 정 빵피 적당하다 양으로 얼그레이가장 인기 빵집 도대체 왜 인기 궁금하다 크림 폭탄 말 가깝다 빵 빵 내용물 차 막상 생각 배 먹기 힘들다 힘들다 림빵 계열 빵 모습 크림 덩어리 사실 맘모스 빵 궁금 막상 맘모스 다르다 일단 상당하다 작다웨이 팅 안해 우리 갑자기 평일 오후 좀 아쉽다빵 묵직하다 내용물 실하다 팥 흑임자 입맛 글리 베이커리 빵 취향 저격 흑임자 맘모스 흑임자 팥 압축 밀도 조합 가끔 아몬드 식 굿굿 빵 팥 앙금 설탕 단맛 은은하다 팥 본연 단맛 밤 팥 소보로빵 합치 맛없다 다만 내용물 한쪽 끝 갈수록 팥 아쉽다옥수수 전 보고 최근 구매 크림 과 은은하다 단맛 별로 선호 알맞다 정도 빵피 짠맛 과 크림 치아바타 처음 구매 크기 나쁘다 가격 크기 합리다른 가게 가격 비슷하다 재료 무겁다 정도 기분 아쉽다 대파 빵 실 채소 섬유질 머리카락 덩어리 빵 야채 별로 신경 그냥 앞 이렇다 부분 은 쓰시 다음 날 대파 빵 머리카락 가닥팥치 구황 작물 라인 신상 뉴 쑥떡 빵 떡 듬뿍 팥 짱 부드럽다 간도 스탈워낙 유명하다 맛집 고대 오픈 후 이후 원하다 빵 솔드아웃 덥다 얼른 가세 어픈 런 강튜망리 구경 줄 줄 알 빵 순례 중 유명하다 맛집 오픈 런했 얼결 묵직하다 수가 내용물 봉지 가득 무거 움 일본 촬영 빵 기 리 테이블 구경 적정 인원 입장 다음 줄 시스템 요 담구황 작물 끝판 글리 베이커리 평일 낮 가면 조용하다 다만 치아바타 종류 금방 편최애 빵집 중 만 급 추석 연휴 대기 덜하다 줄 평소 여기 빵 재료 성하다 값생각 웨이 팅 피스타치오 크림 빵 개존맛 구황 작물 처 돌이 만족하다추석 연휴 마지막 날 웨이 팅 만 크림 빵 이번 밤팥 사워도 빵 처음 빵피 얇다 밤 팥 미치다 음빵킷 리스트 정해 기대하다 기대하다 글리 베이커리 입성 부산 얼마나 설 뱅 타고 김포 수많다 빵 들보 대도 행복하다 전 팥 아이 로만 야무지다 기대 냉동고 쟁여 행복하다 예정구황 작물 러버 라면 사랑 빵집 재료 가득빵 전문 유튜버 분 소개 걸 보고 전부 재료 진하다 엄마 다른 빵 느끼하다 글리 베이커리 맘모스 빵 더욱맘모스 빵 유명하다 크림 빵 얼그레이 크림 빵 초코 크림 더하다 완전운 웨이 팅 거의 어요 악마 초코 슈 달 겉 초코 달 크림 크게 어울렷어 맘모스 묵직하다역시 명불허전 글리 수많다 크림 빵집 역시 어 글리 글리 전혀 뒤 무엇 평타 이상황 치즈 크림 빵 치즈만 기대하다 좀 빵 맘모스 랄 크림 빵 위주 로만 쑥 맘모스 덕 데 입맛 그냥 제일 기대하다 피스타치오 좀 피스타치오 남편 힘들다 크림 빵 양도 초반 젠 버 거워매장 취식 안되다 아쉽다 포장 때문 웨이 팅 길다 장점 알차다 조금 배부르다크림 빵 맛집 근처 늘 웨이 팅 때문 자주 평일 후시 조용하다 종종 달한번 번것 만족하다말차 생크림 빵 가나 슈 연세 우유 크림 빵 등등 단 싫어하다 크게 기대 적당하다 달 크림 듬뿍 마 녹차 맘모스 녹차 맘모스 미치다 존맛 마늘빵 소금 빵 빵 거나 크림 류 맘모스빵 순례 필수 코스 글리빵 묵직하다 대파 빵 생각 못 조합 빵 묵직하다 당분간 빵 냉동 실 쟁 든든하다감동 고구마 맘모스 옥수수 임자 단호박 크림 치즈 사워도 비싸다 금액토요일 웨이 팅 제일 거의 품절 흑임자 맘모스 피스타치오 크림 빵 밤 크림 치즈 사워도 단호박 크림 치즈 치아 바타 감동 대파 빵 순서 대파 빵 파 빵 느낌 맘모스 크기 살짝 비싸다 감글리 베이커리 다양하다 편 크림 빵 오늘 처음 레몬 크림 빵 쓴맛 크림 빵 중 얼그레이 크림 빵 제일실망하다 내용물 유명하다 뭐 텅빔 원래 가운데 조금 가요빵 크림소스 개성 풍부하다 이용 베이커리 가게 대부분 막 다른 누군가빵 맛집 살짝 줄 서서오후 빵 빵 아쉽다 맘모스 크림 빵 테이크아웃 빵 듯 요 크림 빵 구입 가능하다 샤워 크림 곡물 빵등 야하다 부드럽다 쪽 구경 빵 사시 코스맛닛어 빵토요일 도서관 금요일 웨이 팅 바로 입장 욕심 안내 위주 몇 만 이번 황 치즈 맘모스 손목 뻐근하다 정도 묵직하다 치즈 러버 완전 행복하다 글리 크림 빵 크림 조금 삐지다 가격 할인 완전 혜자 빵집빵 순례 필수 코스 글리 베이커리 원래 맘모스 크림 빵 유명하다 하드 빵 마싰어 이번 하드 빵 바가지 용물 항상 가득 가성 비 최고 최고비싸다빵 맛집 맘모스 크림 빵 식사 빵 등 빵 종류 빵 물량 오후 가도 품절 빵 거의 살 직원 퇴근 가방 빵 잔뜩 여기 일 빵 매일 여기 일오픈 런 웨이 팅 힘들다 크림 양 느끼하다 부드럽다대파 빵 다시 주말 전보 비싸다 크기 약간 밤 샤워 크림 빵 제일 궁금하다 품절 아쉽다 밤 빵 밤맛 약간 밍밍일요일 오전 오픈 다섯 순서 정도 빵 꽤 무겁다 크림 빵 왜 후회속 하드 빵만 여전하다소금 빵 평범하다 개인 조금 짭짤하다 어떻다 차 크림 빵 첫 입 뒤 얼그레이 크림 빵 제일 후기 걱정 예상 덜대파 빵글리 크림 빵 크림얼그레이 크림 빵 몇번감동 대파 빵 쓴맛 빵 매우 드라이 퍽퍽 대파 쓴맛 아리 크림 치즈 진화 크림 빵 걸 종이 쇼핑비주 얼 만 맛집 번 대파 빵 번 황뽀또 맘모스 리뷰 대파 빵 돈 쌩파 느낌 고문 촉촉하다 마요네즈 별로 황뽀또 저렴하다 그냥 제크 몇 슬프다 금요일 밤 만 빵 순례 실패직원 흑임자 맘모스크림 빵 크림 완전 가득 빵피 쫀득 부드럽다 얼그레이 크림 초코 조합보기 전 오픈 런 원하다 빵 구 어렵다오픈 런 실화 묵직하다 빵 피곤 사르르 명성 묵직하다 보냉 아이스팩 싹 글리 베이커리 사랑날 대기 호다닥 만빵 순례 중 가게 줄 쭉 그렇다 글리 베이커리 증거 주말 웨이 팅 생각 고 온 괜찮다 궃 날씨 덜하다 웨이 팅 생각 덕분 매장 빵 디스플레이 가득 찬 모습 볼 모두 한번 가게 가면 빵 봉투 가득 원하다 빵 못 걱정 햇 크림 빵 하드 빵 모두 살 있었슴돠 역시 유명하다 이유여기 사진 얼그레이 크림 빵 뽀또 맘모스 크림 빵 얼그레이 크림 빵 존맛 이구 맘모스 예전 이번피스타치오 크림 빵 얼그레이 크림 빵 구매 피스타치오 크림 빵 크림 피스타치오 적당하다 달콤하다 피스타치오 얼그레이 크림 빵 얼그레이 꽤 쎄다구황 작물 덕후 감동 단호박 밤 사이 크림 치즈 환상 조합 피스타치오 크림 빵 안달 피스타치오 자체 앞 자주주말 토요일 오후 종류 얼그레이 크림 빵 구입 크림 다음 평일 다양하다 빵초코 맘모스 초코 진하다 좀 달 크림 빵류 생각 감동 무화과 빵 좀 딱딱하다 먹기 힘들다토핑 가득 빵주말 치아바타빵 요즘 유명하다 명성 답 알차다빵 맛집 생크림 듬뿍일요일 약 정도 대기 매장 작다 취식 불가하다 재료 내용물 재생각 빵 작다 사진 크기 비교 크게 생각 단면 사진 크기 비교 샷 맘모스 크기얼그레이 가득하다 크림 빵 피 얇다 크림 가득 빵 크림 경계 지경 빵 얇다 아쉽다 지경 크림 시 분 바닥 초콜렛 초코 미네 용 꼭 시원하다 냉동 실 살짝처음 빵 재고 걸 비슷하다 빵 뭐 질문 계산 분 침묵 옆 분 응대 구매 빵 종류 계산 눈치 구매 굉장하다 불쾌하다근처 볼 일 간만 여전하다 웨이 팅 정도 이유 가성 비주말 한번 맘모스빵 크림 가득앞 초코 나무숲 품절 바로 앞 이렇다 순 빵 직원 보고 구나 주말평일 땡큐 저녁 경 감동 말차 맘모스 황 치즈 맘모스 등등 여기 황 치즈크림 무겁다 못 정도 요새 물가 생각감동 뽀또 맘모스 크림 빵 크림 분 뽀또 맘모스 덕 쫀득 짤 달달 다해 입 엄청나다 파티요즘 빵 순례 필수 코스 길다 보통 정도 소요 구경 애매하다 바로 살 대파 빵 신선하다 굉장하다 차이 바로 좀 아쉽다 취향 차이 가게크림 빵 맘모스 덕후 글리 베이커리 천국 피스타치오 크림 빵 제일어 글리 크림 빵 맘모스 빵 뿐 하드 빵 징쨔 도리 재료 빠 방한 빵 그냥 재료 위해 존재 뿐크림 빵수니 천국 글리 베이커리 크림 양 장난 피스타치오 얼그레이 초코 오히려 아쉽다 치아바타 살짝 건조하다 편이 반전 얼그레이 무화과 스콘 제일오후 원하다 빵 아쉽다 다른 빵얼그레이 크림 빵 녹차 맘모스 생크림 단팥빵 감동 맘모스그냥 맘모스 사고 품절 관계 맘모스 대파 빵 토욜 오후 평타황 치즈 맘모스궁금하다 글리 베이커리 빵안 재료 가득오픈 런 줄 서서 구매 성공 빵 순례 성공하다 행복 햐 식사 빵 치아바타 도리특별하다 빵배부르다하드 빵 무호 필수진득 무겁다 맛남오레오 크림 빵 쫀득 빵안 쿠키앤크림 아이스크림 녹 크림 오레오 크림 듬뿍 그냥 얼 걸 함 래야 덜 초코 맘모스 빵 손바닥 사이즈 두께 감 상당하다 빵 비율 정도 나머지 두껍다 초코 무스 얇다 상큼 잼 초코 무스 초코 비율 높다 초코 무스 진하다 부드럽다 우리 흔하다글리 베이커리 유명하다 맘모스 크림 빵 단팥빵 등등 종류 어어 무 기 힘들다 다행하다 웨이 팅 매장 가능하다 무엇 에어컨 빵빵 답 시원하다 걸 빵 종류 찬찬하다 다행 동선 맘 가장 기본 가격 전혀항상 글리 베이커리 빵 엄두 못 얼마 전 평일 방 문 빵 종류 다양하다 다양하다 반죽 자체 감자 치즈 도우 감자 감동 대파 빵 대파 크림 치즈 잔뜩 캐셔 정도 줄 서서 이해 재 의사주변 엄두 내지 평일 웨이 팅 구매 뽀또 맘모스 말차 맘모스 모두 굉장하다 진하다 다음 다른 빵 다시치즈크림 빵 성지 기다림 필수장가 빵 날씨 주말 길다 불구 생각 빵 종류 남아뽀또 맘모스 바닐라 커스타드 팥빵 모두 일요일 오후 대기빵가끔 얼그레이 녹차 밤 싯 평일 물량 넉넉하다 주말 몇개 안남다평일 웨이 팅 바로 구매 크림 빵 별로 맘모스 구황 장물 덕후 구매 구황 작물 덕후 다음저번 뽀또 맘모스 황 치즈 글리 데 크림 빵 달달 팥 뭐 성공하다 오픈 런 꼭 오빵 달 속 내용물 가득 식사 대용 해도 대신 가격 만 팥대기 길다 크림 빵 아주 실하다토요일 예전 웨이 팅 정도 트 레이 빵워낙 유명하다 기대 지인 별로 맘모스 그렇다 크림 빵 겉 빵 수분 감 푸석푸석하다 얼 해 동다 상태 똑같다 날 반죽 이상하다 가족 지인 똑같다 반응말차 크림 빵 쑥 맘모스 말차 맘모스 제일 패션후르츠 크림 빵 처음 유뽀또 맘모스 베리 굿
1,더바이글,1416238798.0,바이 글 가츠산 카츠 장 추가 지난번 만족하다 이틀 재 역시 부드럽다 이렇다 훌륭하다 베 이글 테이크 아웃 위주 아쉽다 만약 홀 손님 돈쭐 나시 홀 매장 확장 시 작다 바램 겨울 밖 직원 계속 걱정 모저번 재료 소진 마감 그냥 다시 오늘 카츠 산도 샌드위치 어요 진운 행복하다여기 가츠산 솔트 비프 샌드위치 포장 둘 가츠산 모 존맛 허겁지겁 정도 글구 여기 바이 글칩 모 어제 오전 사고 지금 사고일단 오픈 새 가게 번창 가츠산 인기 하늘 이제 유명하다 날 부랴부랴 일단 구성 다양하다 베이글 발라 여 소스류 마음 듭 베이글 종류 재밌다 구성 특이하다 베이글 베이글 샌드위치 보시 기본 베이글베이글 유목민 정착 흔하다 베이글 다양하다 구성 가츠산 하프 두툼 정 말 수비드 던데 촉촉하다 구 크림 치즈 종류 꼭 발라저번 베이글 종류 여기 크림 치즈 샌드위치 보 나중 샌드위치반쪽 츠 산도 도 얼굴 만해 와사비 느끼하다 바삭 왜 우리 근처 번창 맴날새롭다 신상 베이글 베이글 바이 글 주장 신상 바이 글집 여 다양하다 종류 베이글 샌드위치 팔고 직접 크림 치즈 섭하다 쿠키 다양하다 라인업 구 무엇 제일 하루 한정 메뉴인 가츠 산도 베이글 요 장시간 수비드 조리 통해 그렇다 고기 지방 쏙 바지 촉촉하다 고기만 남아 부드럽다노 버터 노 밀크 노 슈가 건강 베이글 신상 맛집 유제품 퍽퍽 절대 부드럽다 가게 크림 치즈 완 전 궁합 장난 바질 베이글 쪽파 크림 치즈 조합 사랑 거기 다가 설명 기분 베이 글칩 다양하다 구성 꼭 얼그레이 처 돌이 레몬 얼그레이 무조건 다음 샌드위치연어 쪽파 크림 치즈 바이 글 샌드 끼 식사 든든하다 일반 베이글 라인 바이 글 특색 가츠산 바이 글 김치 마 요바이 글 궁금하다 쿠키 전 디 저트 때문 실망하다 리 걸꼭특이하다 매장 이쁘다 유명하다 포장오픈 전 완전 기대 땅 맛집 몇번 이제 리뷰 가츠산 하프 도 캐 비주 충격 요 맥주 도 매장 완전 힙 앞 테이블 간단하다 귀엽다 손 그림 포장 덤베이글 툼 데 부드럽다 돈까스 베이글 치즈 크림 발라 베이글 돈까스 가츠산 베이글 별미 가츠산 베이글 양 둘이서 사이좋다밀가루 설탕 우유 쫄깃 갓 운 베이글 일 신상 베이커리 베이글 맛집 크림 치즈 종류 다양하다 수비드 베이글 샌드위치 처 덥다 눈앞 솔드아웃 못 다른 리뷰 부드럽다 동시 바로 주신 연어 쪽파 크림 치즈 듬뿍 끼 식사 제대로 깔끔하다 외국인 손님 계속 핫앞 베이글 덜 무엇 베이글 에어 프라이어 지도 겉바 촉 극락 크림 치즈 효 앞 자주솔티드 비프 바질 당근 최고 최고 다음 보고가츠산 하프 성인 남자 명 배부르다 크기 고기 두껍다 수비드 부드럽다 빵 특제 소스 빵 쫄깃 밀도 포만 감 엄청나다 다음 솔트 비프 보고에브리 띵 바이 글 무화과 크림 치즈 페어 무화과 크림 치즈 취향 에브리 띵 바이 글 예상 외 베이글 음 오 괜찮다 기억 건 무화과 크림 치즈 보고 베이글 선택 고민 힘들다 부탁 보통 이렇다 질문 답 취향 말로 답 곳도 무화과 크림 치즈베이글 특별하다 다음 다른 사서하루 한정 카츠 바이 글 바로 돈카츠 온장고 완성 카츠 바이 글 고기 나이프 정 도로 튀김 속 돼지고기 딱딱하다 질 물 티슈 등 서비스카츠 산도 전반 햄 치즈 마 베이글 딱딱하다 특별하다 과정 시 간도 꽤 보완 부분 애정 가게 조금 연구 리뷰 마 막 직원 번창인스타 보고 비싸다 만큼 카츠 산도 굉장하다 고기 바로 따뜻하다 육즙베이글 종류 다양하다 카츠 산도 한번 오기 다음 솔트 비프 보고우리 이렇다 이쁘다 힙 매장 분다 바이 글 츠 산도 마 양도 고기 큼직하다 부드럽다 말 뭐 디른 더욱 번창 짱짱베이글 완전 쫄깃 직접 크림 치즈 종류 다양하다 베이글 샌드위치 단골동네 이제야 샌드위치 완전 순삭 매장 깔끔하다힐링 재미 진 인테리어 동안 냄새새롭다 보구 가츠 바이 글 하프 가츠 실하다 베이글 기 돈가츠 강하다 다음 다른 배부르다 돈카츠 다르다 부분 힘줄 부분 초 불편하다장님 엄청나다 베이글 카츠 산도 바이 글 샌드위치 한정 궁금하다 바이 글 쫀쫀 돈카츠 부드럽다 샌드위치 바이 글 품담 최고 최고매장 힙 빵 독특하다베이글 쫀득 고기 부드럽다운 대기 바로 샌드위치 바로 샌드위치 압도 다음빵 쫄깃해 다양하다독특하다 베이글 기대신기하다 직원카츠 커서 둘 정도 가게 분위기갈릭 퐁당 바이 글 깜짝 본래 항상베이글 전문점 베이 글러버 행복하다 라즈베리 크림 치즈 미치다특색 가츠샌드담백하다항상 품절 오늘 운제주 역시 해개장 보고 이제야가츠산 완전 바삭바삭하다 베이글 빵 도노 슈가 노 밀크 노 버터 건강하다 베이글 르꼬 르동 블루 출신 힙 매장 분위기 독특하다 김치 베이글 카츠 산도 바이 글 양 크림 치즈 디저트 쿠키 브라우니 탄산 알콜 물 다양하다 선택 점점 유명하다 바이 글가게 앞 냄새 워낙 유명하다 남자친구 쪽 거리 가깝다모든 크림 치즈 직접 신선하다수비드 카츠 부드럽다근처 모임 점심식사 용 몇개 포장 다이어트 닭 가슴 살 샌드위치 베이글 입문 햄 치즈 샌드위치 카츠 맥주 완전 디저트 레몬 얼그레이 쿠키이렇다 베이글 존맛두툼 카츠 산도베이글동네 맛집 앞 자주베이글 요 최애 바이 글집양도출근 일찍 어서 카츠 베이글 처음새롭다 오픈 대서 인테리어 매장 깔끔하다 구경 재미 빵 가츠산 베이글 고기 부드럽다 소스 베이글 조화롭다 짭짤하다 맥주 극락인스타 핫 뮤 고 돈가스인스타 보고 고기매장 깔끔하다 국적 분위기 잔 베이글 먹기 정이 넘치다처음 베이글 다양하다가츠산 맛집 아침 가게 내부베이글 원래 편 여기 베이글 바이 글 광 크림 치즈 양도 주시 베 이글 불편하다새롭다 바질 무화과 크림 치즈 꼭직원 다양하다새롭다 즉시 신선하다 바로 자주 애용 연어 크림 치즈 최고우선 베이글 빵 꽤 쫄깃 연어 쪽파 생각 보기 양 꽤 편 베이글 샌드위치친구 실하다 밥 먹기에브리 띵 베이글 종류 크림 치즈 빵 발라 크림 치즈 종류 필요하다오 베이글 나용베이 글러버 라면 꼭 야하다카츠 센드 봣 끼 대용 안성맞춤 다른 샌드위치 베이글 나중 활기차다 즐겁다세계 최고 베이글매장 깔끔하다 다양하다베이글 크림 치즈 종류 다양하다 재미베이글 기대바로새롭다 베이글종류 다양하다 매장 직원매장 깨끗하다 베이글 종류 돈까스 베이글 처음 고기 부드럽다나용인테리어 멋지다 베이글 맛집카츠 베이글 오 베이글 쫀득 쫀듣하친구나름 일찍 일찍 욕심이쁘다 가게 홀리 듯 예술 다음 샌드위치 도전색깔 하얗다 베이글 처음 질겨베이글 존맛베이글 자주 최고크리스마스 분위기미국 스타일 분위기 인테리어 멋지다 베이글 크림 발라 지금 포장 날 좀 선선해지다 매장제품 직접 가까이 보고 선택 자세하다 사진 키 오스 확인 안되다 주요 품목 베이글 유리 진열 베이글 음해베이글 동네 새롭다 바로 크림 치즈 종류 다양하다 샌드위치 번
