id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1217287130,디저트,1135,빵,차일디쉬,276,343,서울 성동구 연무장길 114 2층 차일디쉬
1022429915,디저트,465,빵,자연도소금빵in 성수,799,829,서울 성동구 연무장길 56-1 1층
1353954221,디저트,184,디저트,한정선,143,148,서울 성동구 연무장길 54-1 1층
1407454916,디저트,104,빵,치즈인더스트리 성수,157,143,서울 성동구 성수이로18길 37 1층
1724311124,디저트,90,디저트,모리노키세츠,55,47,서울 성동구 서울숲2길 11-16 2층
365858525,디저트,400,빵,베통 성수,3566,4874,서울 성동구 연무장7가길 8
1020816080,디저트,495,빵,브레디포스트 성수,2048,2306,서울 성동구 상원1길 5 1층
1734893193,디저트,54,빵,웜브라운,121,104,서울 성동구 연무장길 16-2 1층 WARM BRAUN
742676592,디저트,2417,케이크,마를리,3454,1943,서울 성동구 연무장길 47 홍원빌딩
1240372795,디저트,1330,디저트,서울앵무새,5020,575,서울 성동구 서울숲9길 3 B1~2F
1455299135,디저트,202,케이크,크림라벨 서울숲 본점,1105,328,서울 성동구 서울숲2길 34 1층
1128626529,디저트,602,케이크,스트로베리32 성수점,2104,410,서울 성동구 왕십리로10길 9-31 3층
37717085,디저트,2040,빵,밀도 성수점,6472,842,서울 성동구 왕십리로 96
1136906451,디저트,911,버터,피넛버터바나나,1368,304,"서울 성동구 아차산로7길 15-8 1층,2층"
1409603517,디저트,886,디저트,묘사서울,593,24,서울 성동구 서울숲2길 2 2층
1691420621,디저트,1065,케이크,누데이크 성수,1594,1069,서울 성동구 성수이로7길 26 1층
1687687205,디저트,923,빵,LOWIDE 서울숲,3122,1543,서울 성동구 서울숲2길 22-1
1829908685,디저트,904,디저트,러프러프,700,845,서울 성동구 연무장길 81 401호
1343777269,디저트,500,빵,레인리포트 크루아상,456,586,"서울 성동구 성수이로16길 32 주3 1, 2층"
1423662826,디저트,554,버터,뵈르뵈르,115,460,서울 성동구 연무장7길 8
1712521730,디저트,93,쿠키,구욱희씨 서울숲 본점,1731,460,"서울 성동구 서울숲4길 12-22 1, 2층"
1700801654,디저트,46,디저트,봉땅 서울숲점,343,337,서울 성동구 서울숲6길 16-1 1층 봉땅
1030413970,디저트,675,디저트,플디 성수점,833,337,서울 성동구 상원길 44 2층
1988832741,디저트,636,디저트,발렁스,510,393,서울 성동구 성수일로4길 49 1층 발렁스
37191703,디저트,226,케이크,치카성수,521,736,서울 성동구 뚝섬로1가길 14 1층
1839018422,디저트,85,디저트,투데이즈 위켄드,85,129,서울 성동구 왕십리로5길 14-1 1층
1734273361,디저트,1689,빵,에르제 성수,2354,1096,서울 성동구 아차산로 135 1층
1115306852,디저트,758,케이크,까치화방 성수낙낙점,999,1096,"서울 성동구 아차산로17길 48 1층 R114호, 115호"
1297713401,디저트,378,디저트,삼옥,278,253,서울 성동구 아차산로7길 17-1 3층
1196593317,디저트,82,빵,플럼프,139,98,서울 성동구 아차산로 83 1층
1999678821,디저트,260,푸딩,유스트레스,389,269,서울 성동구 연무장7가길 9
1386832099,디저트,61,케이크,Y704,23,48,서울 성동구 연무장길 39-15 2층 Y704
1624336026,디저트,332,쿠키,쿠키샾,434,254,서울 성동구 아차산로 84 1층
1182897501,디저트,417,디저트,파티세리후르츠,261,303,서울 성동구 아차산로5길 37-1 1층
36237493,디저트,710,빵,본노엘 성수점,1686,181,서울 성동구 상원길 64 1층
1193907072,디저트,574,타르트,키베이커리,622,181,서울 성동구 성수일로 11-2
1670214092,디저트,163,케이크,비도커피,194,147,서울 성동구 왕십리로4길 24-7 2층
1781253700,디저트,421,버터,뵈르에코,71,355,"서울 성동구 성수이로16길 33 1층, 지하1층"
1432336976,디저트,847,빵,도렐 성수점,1865,919,서울 성동구 연무장7길 11 1층 도렐 성수점
1790076538,디저트,112,디저트,젠젠 성수점,906,191,서울 성동구 연무장11길 10 우리큐브 빌딩 1층 젠젠카페
1343525582,디저트,192,케이크,봇봇봇,773,746,서울 성동구 아차산로9길 8
1321493330,디저트,132,디저트,카페온화 성수점,765,822,서울 성동구 아차산로 78 1층
1595247698,디저트,662,케이크,버니타운,441,283,서울 성동구 서울숲2길 15-12 1.5층
11861121,디저트,495,디저트,예빈당,1209,268,서울 성동구 성수이로 87 성문빌딩 1층
1621508044,디저트,226,디저트,FINZ,166,139,서울 성동구 성수일로3길 4-13
1447612432,디저트,242,케이크,어피스앤드피스,130,135,서울 성동구 성수일로12길 17 1층 A Piece & Peace
1483166635,디저트,46,케이크,이트앤드링크,231,45,서울 성동구 성수일로8길 39-1 이트앤드링크
1203115921,디저트,452,스콘,카페 차 성수점,1354,397,서울 성동구 서울숲6길 2 1층
1471112751,디저트,131,디저트,코트사이드,138,240,서울 성동구 아차산로13길 2 3F
1912626916,디저트,62,케이크,아후 Ahoo,103,32,서울 성동구 뚝섬로 341-18 1층(성수동1가)
1411397842,디저트,89,빵,구펠,760,213,서울 성동구 왕십리로14길 30-1 1층 2층 3층 지하1층
1710015927,디저트,300,젤라또,아가젤라또 성수,230,133,서울 성동구 연무장길 41-19 지1층 B101호
1831566455,디저트,316,쿠키,올더어글리쿠키&사부아페어,462,321,서울 성동구 성수이로12길 13 1층
1545903529,디저트,906,빵,르셀,447,133,서울 성동구 상원10길 25
1560084717,디저트,268,빵,어커,112,134,서울 성동구 광나루로4길 12 어커
1765973708,디저트,332,디저트,TEESSERT,143,159,"서울 성동구 아차산로 126 지상동 1층 105호(성수동2가, 더리 브 세종타워)"
1087183871,디저트,85,베이커리,아방베이커리 서울숲점,1612,308,서울 성동구 왕십리로 83-21 지하1층 B117호~120호
1161152347,디저트,62,케이크,밀카페 우프,180,173,서울 성동구 서울숲4길 16-19 2층
1944438246,디저트,94,디저트,청키드 성수점,546,173,서울 성동구 아차산로7길 24 1층 1-1호
1388756141,디저트,53,케이크,시즈니,368,164,서울 성동구 서울숲6길 14 거암아트빌라 2층 201호
1177180342,디저트,265,디저트,단과자,26,57,"서울 성동구 뚝섬로 430 (성수동2가, 2층)"
1753489603,디저트,172,타르트,웨이크앤베이크 성수,241,243,서울 성동구 서울숲2길 28-12 지하1층
1867897248,디저트,35,디저트,쏘쏘한 베이킹,366,55,"서울 성동구 연무장17길 14 제1층 제101호(성수동2가, 대군인더스타운)"
1397836032,디저트,221,빵,굴림,377,55,서울 성동구 성수이로5길 1 1층 굴림
1381920053,디저트,98,타르트,까사다루아,179,88,서울 성동구 성덕정길 66 1층
1248841873,디저트,327,젤라또,당도,265,208,충남 서산시 예천1로 28 유플라자 1층
34937369,디저트,451,빵,보난자 베이커리,391,5,서울 성동구 왕십리로5길 9-2
1370339688,디저트,260,디저트,309디저트카페,200,321,서울 성동구 성수이로7길 24 1층
1650180202,디저트,88,케이크,아쿠아산타 서울숲카페,314,296,서울 성동구 상원6길 5-1 4층
1765506183,디저트,123,빵,비통레브 르알레스카,182,144,서울 성동구 연무장길 20-1
1966636931,디저트,2131,케이크,소소하게,27,12,서울 성동구 성덕정길 27 소소하게
1282311574,디저트,198,빵,stdo,1545,237,서울 성동구 서울숲4길 12-8 1층
1813154034,디저트,417,빵,포도빵집,182,73,서울 성동구 서울숲7길 9-1 1층 포도빵집
1776483115,디저트,143,케이크,디데이크,52,11,서울 성동구 뚝섬로9길 16 3층 302호
1847066597,디저트,102,디저트,스윗바이브,213,105,서울 성동구 왕십리로4길 26-18 2F
1610448119,디저트,30,디저트,샌드카베,172,151,서울 성동구 서울숲4길 22-18 1층 카페
1270448451,디저트,41,케이크,아이아이알,81,101,서울 성동구 성수일로 13
1824541032,디저트,535,쿠키,하우트제곱,108,129,서울 성동구 뚝섬로9길 3-1 1층
1407198399,디저트,153,디저트,밀키샵 성수점,203,182,서울 성동구 연무장길 17 1층
1111815018,디저트,74,디저트,크로플다일 본점,179,144,"서울 성동구 왕십리로 96-1 1층, 2층"
1563091642,디저트,164,디저트,복식커피,155,73,서울 성동구 성덕정3길 7-1 1층
1936568550,디저트,257,젤라또,글레이셔박,482,191,서울 성동구 서울숲2길 9
1743679102,디저트,13,케익,투썸플레이스 서울숲역점,1578,541,"서울 성동구 왕십리로 58 101호, 201호"
1850384974,디저트,48,케이크,투썸플레이스 성수skv타워점,1963,45,서울 성동구 연무장5가길 25
1983922131,디저트,153,쿠키,그레인바운더리 성수점,339,145,서울 성동구 아차산로 66 1층
1452864260,디저트,100,빵,한나 성수점,25,19,서울 성동구 둘레7길 15 1층
1967654360,디저트,93,푸딩,카페 해피캠퍼,137,25,서울 성동구 왕십리로4길 10-15 1층
1291534060,디저트,145,케이크,훌로훌로케이크,33,34,서울 성동구 성수이로6길 11 1층 훌로훌로케이크
1413106151,디저트,512,타르트,에그마카슈 성수,154,72,서울 성동구 상원6나길 14 101호
1982767346,디저트,109,스콘,와이덴 성수,201,76,서울 성동구 성수일로12길 34 1층 와이덴
1367477098,디저트,70,케이크,온에떼라,119,29,서울 성동구 성수일로 111 성수선명스퀘어 제104호
1542245379,디저트,104,젤라또,바버앤젤라또,47,39,서울 성동구 왕십리로4가길 2-9 B1
1361054053,디저트,176,케이크,씨에이크,31,24,서울 성동구 왕십리로14길 24 1층
1248117249,디저트,15,디저트,블루너리,129,493,서울 성동구 성덕정3길 8 1층 103호(성수동1가)bluenery
1055143125,디저트,280,디저트,누아흐,423,168,서울 성동구 성수일로11길 15 뚝섬리버빌1층 카페누아흐
1460780062,디저트,1324,빵,메종드마가레뜨,399,371,서울 성동구 연무장3길 14
1711774601,디저트,364,쿠키,쿠키도우즈,138,30,서울 성동구 왕십리로14길 25 1층
1677244964,디저트,54,스콘,리글림 카페 성수점,151,73,서울 성동구 서울숲2길 8-7 B1
1182192310,디저트,53,케이크,웜히어,88,81,서울 성동구 상원6가길 3 1층
