url,title
https://blog.naver.com/yonijong/222625130412,"후암동 신상 카페 <카우치>, 청파동 에스프레소 바 <드로우..."
https://blog.naver.com/wa_micha/223162371692,용산 후암동 카페 : 드디어 가 본! 오르소에스프레소바
https://blog.naver.com/yoon0_jo/222690514080,만리동 카페 드로우에스프레소바에서 마신 커피가 진짜 커피다
https://blog.naver.com/missubb/222960839142,"충정로 드로우에스프레소바, 밀레니엄힐튼 서울"
https://blog.naver.com/purple0109/222789590191,한국형 에스프레소바 13곳 비교
https://blog.naver.com/jackichang2015/222710065862,2022년 벚꽃시즌 지극히 주관적인 에스프레소바 랭킹
https://blog.naver.com/khskhj503/222718711839,4월 넷째주의 일상 (22.04.25.~22.05.01.)
https://blog.naver.com/moonstruck_h/223237442608,"""사랑하시오. 그리고 그대가 원하는대로 하시오."""
https://blog.naver.com/zzhxxnn/222972659246,"12월, 안녕 나의 20대"
https://blog.naver.com/g44g22/222623496600,소소조이 소소한 일상 [22.1.10~16]
