id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
37471718,동물,161,고양이,파머스카페,1581,643,경남 진주시 진주대로542번길 9-1 1층
1155970418,동물,88,고양이,목로정원,288,605,서울 성동구 서울숲2길 47 3층
1158988360,동물,75,동반,위스위츠 서울숲,136,20,서울 성동구 서울숲2길 11-12 1층
82935618,동물,94,동반,에펜즈,406,498,"서울 성동구 서울숲2길 24-8 1층,2층"
