0	1
title	[]
연남동 미르, 바닐라하루키, 별천지설농탕, 착한구두, 신촌 마들젠, L7 홍대 후기.	['결혼', '청첩장', '그', '김', '연남동', '미르', '자주', '이제', '사진', '안', '밥', '날', '쌀쌀하다', '벚꽃', '슬슬', '계절', '정말', '포스팅', '내', '사랑', '마', '젠', '이제', '유명하다', '디저트', '사기', '어렵다', '몽블랑', '브라우니', '브라우니', '이', '좋아하다', '호텔', '비즈니스', '호텔', '세명', '이서', '자기', '충분하다', '가격', '할인', '안', '비싸다', '만족하다', '무엇', '홍대', '중심지', '가깝다', '있다', '교통', '편도', '좋다', '위치', '딱이다', '예쁘다', '호텔', '생각', '실망하다', '하루', '모', '좋다', '듯', '방이', '전체', '어둡다', '사진', '찍기', '좀', '애매하다', '것', '기억', '함', '사진', '막상', '없다', '왜', '우리', '아무', '이제', '사진', '바로', '옆', '있다', '별천지', '설농탕', '해장', '여기', '겉절이', '맛있다', '취향', '아니다', '약간', '좀', '싱겁다', '맛', '더', '진하다', '좋다', '연남동', '바나나', '하루키', '케이크', '갑자기', '착하다', '구두', '이벤트', '줄', '서서', '나', '럭키', '박스', '증정', '쿠폰', '은', '반값', '할인', '쿠폰', '산', '것', '내', '이렇다', '색', '구두', '거', '결혼식', '처음', '발', '아프다', '못', '이제', '나', '구두', '못', '발', '바나나', '하루키', '저', '하얗다', '케이크', '제일', '맛있다', '이용', '시간', '제한', '있다', '좋다', '또', '크림', '맛있다', '보드', '카페', '어디', '기억', '번', '출구', '어디', '근처', '이', '포스팅', '한참', '얘기']
[디저트] 마들젠 카라멜버터샌드(카버센) 솔직후기	['마', '젠', '카버샌', '신촌', '본점', '있다', '더', '현대', '서울', '마', '젠', '팝업', '스토어', '소식', '현재', '더', '현대', '서울', '팝업', '종료', '디저트', '오픈런', '연남동', '파롤', '앤', '랑그', '이후', '두', '번', '아침', '웨이', '팅', '등록', '더', '현대', '서울', '이어진', '여의도역', '지하', '연결', '통로', '추위', '등록', '구매', '수', '있다', '카라멜', '버터', '샌드', '개', '아주', '작고', '소중하다', '상자', '카라멜', '버터', '샌드', '개', '구성', '지금', '생각', '다양하다', '구성', '살', '걸', '후회', '함', '최고급', '프랑스', '메', '버터', '우유', '생크림', '마다가스카르', '바닐라', '빈', '수제', '카라멜', '시럽', '재료', '맛없다', '없다', '글루텐', '프리', '쌀', '디저트', '어떻다', '맛', '일지', '더', '궁금하다', '자리', '개', '순삭', '가능하다', '사이즈', '비주', '얼', '요리조리', '이전', '제주도', '어렵다', '구매', '마음', '드', '조금', '비슷하다', '느낌', '제주', '마음', '샌드', '맛있다', '카라멜', '시럽', '메', '버터', '왜', '인기', '있다', '이해', '맛', '고급', '디저트', '느낌', '의향', '있다', '또', '오픈런', '사', '거', '같다', '맛있다', '행복', '인스타', '주소', '마', '젠', '상표', '등록', '사진', '및', '동영상', '팔로워', '명', '팔로잉', '명', '게시', '물', '개', '마', '젠', '상표', '등록', '님', '사진', '및', '동영상', '보기', '돈', '산', '포스팅', '이다']
사랑아 벚꽃해 / 마들젠 카버샌 / 별마당 도서관	['일상', '스타', '봄', '제일', '좋다', '벚꽃', '피', '승연', '씨', '벨기에', '내', '왜', '거', '준', '숭', '초콜릿', '맛', '있다', '역시', '벨기에', '초콜릿', '졔', '샤넬', '백', '간다', '달라', '구경', '왜', '비싸다', '신세계', '백화점', '본점', '서울특별시', '중구', '소공로', '신세계', '백화점', '본점', '남산', '온', '김', '충무로', '맛집', '지기', '코너', '스테이크', '서울특별시', '중구', '퇴계로', '구', '파스타', '맛있다', '로제', '함', '박스', '테크', '면', '추가', '아래', '밥', '안', '느끼하다', '맛있다', '순삭', '슈크림', '양', '차이', '휘핑', '다시', '행복하다', '봄', '마', '젠', '카버샌', '카라멜', '버터', '샌드', '쌀', '로만', '맛있다', '순삭', '가능', '쌀국수', '배달', '날', '진짜', '몇', '년', '것', '같다', '마당', '도서관', '마당', '도서관', '서울특별시', '강남구', '영동대로', '스타', '필드', '코엑스몰', '봄', '이쁘다', '코엑스', '살', '거', '사고', '연남동', '가족', '접선', '동생', '사진', '좀', '경의선', '숲길', '서울특별시', '마포구', '연남동', '이모', '합류', '저녁', '먹기', '미장', '쎄다', '서울특별시', '마포구', '양화로', '길', '구', '파스타', '뇨끼', '스테이크', '메뉴', '총', '원', '정도', '마가렛', '연남', '서울특별시', '마포구', '성미산', '로', '길', '층', '안', '벚꽃', '빵', '종류', '완전', '가득', '무화과', '스콘', '바질', '스콘', '당근', '케이크', '당근', '케이크', '제일', '맛있다', '배부르다', '못', '밤', '벚꽃', '예술', '본가', '온', '김', '가족', '벚꽃', '또', '보기', '이', '아래', '벚꽃', '사진', '컬렉션', '내', '내', '사진', '서진', '핫도그', '명랑', '감자', '핫도그', '뒤론', '일반', '핫도그', '못', '진짜', '존맛', '구리', '감자', '핫도그', '개발자', '노벨상', '함', '파크', '하얏트', '룸서비스', '맛', '당근', '케이크', '두', '번', '덩', '그렇다', '육회', '별로', '안', '좋아하다', '배달', '실패', '내', '좋아하다', '양념', '아니다', '혼밥', '장인', '자취', '생', '오이', '청양고추', '줄', '핵', '맵다', '일상', '끄읕']
10월 둘째주 - 시댁방문, 마들젠구매, 오랜만의 서울데이트	['안녕하다', '빈', '이다', '올해', '마지막', '연휴', '어떻다', '이제', '연휴', '없다', '슬프다', '직장인', '이다', '저', '지난주', '만', '시댁', '거의', '개월', '방문', '추석', '있다', '전', '방문', '제', '글', '보신', '분', '꿀떡', '때문', '못', '움직', '있었더랬', '이제', '몸', '꽤', '회복', '시댁', '시댁', '전', '바쁘다', '우리', '부부', '연휴', '시작', '일단', '쭈삼', '시작', '쭈삼', '만', '불금', '다운', '불금', '남편', '아주', '맛있다', '토요일', '제', '토요일', '그', '이유', '바로', '때문', '여기', '사실', '지금', '유명하다', '전', '알', '있다', '그때', '나중', '보지', '뭐', '임신', '게다가', '글루텐', '프리', '임신', '때', '계속', '온라인', '판매', '시도', '매번', '실패', '그렇다', '온라인', '판매', '당분간', '남편', '오프라인', '사자', '주', '시도', '중', '실패', '지난주', '성공하다', '마', '젠', '후기', '거지', '맛집', '후기', '많다', '진짜', '미치다', '일찍', '웨이', '팅', '번호', '표', '진짜', '도', '아깝다', '카버센', '아깝다', '있다', '번호', '표', '연남동', '데이트', '노래', '옛날', '탕수육', '마켓', '구경', '밥', '마켓', '구경', '하니', '만', '서울', '데이트', '있다', '연애', '때', '연남동', '한번', '그', '뒤', '줄', '또', '사실', '간', '이유', '있다', '바로', '때문', '사진', '추가', '왜', '때문', '사진', '없다', '진짜', '것', '도', '있다', '도', '있다', '맛', '판매', '계속', '품절', '김', '것', '겟겟', '집', '저녁', '또', '삼겹살', '리', '아주', '활용', '있다', '다음', '날', '시댁', '대구', '맛집', '돈까스', '전문점', '방문', '음', '저희', '미리', '예약', '그렇다', '돈까스', '좀', '좀', '실망', '고기', '매우', '부드럽다', '맛있다', '포스팅', '시댁', '도착', '저녁', '또', '시댁', '식구', '다음', '날', '시댁', '식구', '방문', '저희', '집', '더', '요', '맛있다', '한우', '등급', '소고기', '듬', '새우', '살', '차돌박이', '살', '수', '없다', '새우', '살', '미치다', '그냥', '입', '있다', '새우', '살', '처음', '진짜', '맛있다', '나름', '알차다', '연휴', '저희', '집', '차갑다', '이나', '있다', '이제', '이번', '주가', '다시', '일상', '주', '근무', '어분', '이번', '주도', '화이팅', '주']
[신촌역 디저트 맛집 추천] 모든 디저트가 맛있는 글루텐프리 베이커리 마들젠(feat.바나나푸딩, 카라멜버터샌드, 샤인머스캣 케이크)	['안녕하다', '빵', '순이', '꼬맹이', '여행자', '이다', '오늘', '신촌', '빵', '순례', '요', '신촌', '망원', '홍대', '이', '일대', '빵', '순례', '많다', '이유', '제', '생활', '반경', '겹', '이다', '을지로입구역', '롯데', '백화점', '본점', '베이커리', '추천', '지하', '층', '식품', '관', '최고', '빵집', '깜빠뉴', '치아바타', '등', '건강', '빵', '맛집', '여섯시', '오븐', '우스블', '안녕하다', '꼬맹이', '여행자', '이다', '정', '말', '도', '묵', '묵', '을지로입구역', '롯데', '백화', '오늘', '방문', '곳', '신촌', '근처', '친구', '발견', '준', '글루텐', '프리', '베이커리', '맛집', '빵', '순이', '밀가루', '섭취', '고민', '글루텐', '프리', '추천', '맛집', '번', '원래', '영등포', '쪽', '가게', '있다', '디저트', '택배', '영업', '테이크아웃', '전문', '디저트', '카페', '신촌', '쪽', '이전', '것', '같다', '마', '젠', '서울특별시', '마포구', '신촌로', '길', '층', '마', '젠', '얼마', '전', '신촌역', '집', '벌떼', '식당', '근처', '덥다', '더욱', '반갑다', '마', '젠', '길이', '살짝', '언덕', '이다', '마', '젠', '도착', '국산', '쌀', '로', '글루텐', '프리', '디저트', '사실', '추천', '글루텐', '프리', '디저트', '식감', '맛', '좀', '생각', '가지', '다양하다', '디저트', '라인업', '있다', '보고', '우선', '베스트', '메뉴', '바나나', '푸딩', '개', '카라멜', '버터', '샌드', '를', '구입', '것', '샤인', '머', '스캣', '프레지', '샤인', '머', '스캣', '보틀', '케이크', '맛있다', '보', '개', '집', '디저트', '떼샷', '밀가루', '설탕', '방부제', '보관', '섭취', '것', '권', '자', '이제', '하나', '디저트', '시식', '먼저', '가장', '기대', '카라멜', '버터', '샌드', '쿠키', '버터', '직접', '졸', '카라멜', '샌드된', '디저트', '버터', '좋아하다', '때문', '이', '디저트', '굉장하다', '궁금하다', '입', '베', '어물', '이', '맛', '각', '버터', '좋아하다', '분', '호불호', '좋아하다', '것', '같다', '베스트', '메뉴', '개', '때문', '친구', '도', '맛', '보라', '진짜', '특이하다', '맛있다', '디저트', '우선', '버터', '고소하다', '달달', '카라멜', '식감', '쿠키', '하모니', '다음', '바나나', '푸딩', '이다', '사실', '지난번', '푸딩', '케이크', '연남동', '코코', '카라', '도전', '그', '때', '맛', '선택', '잘못', '푸딩', '케이크', '실망하다', '적', '있다', '것', '별', '안', '바나나', '푸딩', '베스트', '메뉴', '입', '오잉', '이', '맛', '커스터드', '바닐라', '크림', '적절하다', '빵', '바나나', '조합', '대단하다', '이렇다', '푸딩', '케이크', '구나', '무엇', '너', '무', '별로', '바나나', '특유', '맛', '맛', '사람', '바나나', '푸딩', '바나나', '푸딩', '맛', '이', '메뉴', '호', '마지막', '샤인', '머', '스캣', '프레지', '것', '순전하다', '샤인', '머', '스캣', '좋아하다', '사본', '실험', '메뉴', '약간', '바나나', '푸딩', '같다', '크림', '샌드되어', '있다', '그렇다', '비슷하다', '맛', '상큼', '것', '같다', '역시', '제', '예상', '굳이', '차이점', '바나나', '푸딩', '크림', '빵', '바나나', '뒤', '느낌', '이면', '이', '샤인', '머', '스캣', '프레지', '푸딩', '크림', '케이크', '느낌', '강하다', '빵', '크림', '뒤', '아니다', '적절하다', '비율', '층층', '디저트', '다만', '바나나', '푸딩', '비슷하다', '맛', '그게', '워낙', '맛있다', '그렇다', '다음', '간다', '샤인', '머', '스캣', '프레지', '바나나', '푸딩', '하나', '더', '것', '같다', '여기', '디저트', '라인업', '매번', '제', '좋아하다', '과일', '복숭아', '프레지', '이렇다', '또', '눈', '것', '같다', '해', '결과', '신촌역', '부근', '디저트', '중', '마', '젠', '가장', '맛있다', '빵', '순례', '열', '일곱', '장소', '신촌역', '테이크아웃', '디저트', '전문점', '마', '젠', '추천', '메뉴', '바나나', '푸딩', '카라멜', '버터', '샌드', '재', '방문', '의사', '나중', '신촌역', '부근', '가면', '바스크', '치즈케이크', '맛있다', '다른', '디저트', '더', '보고', '지난번', '방문', '때', '보', '케이크', '류', '글루텐', '프리', '도', '맛있다', '마', '젠', '디저트', '라인업', '확인', '인스타그램', '확인', '수', '있다', '마', '젠도', '다른', '디저트', '집', '비슷하다', '오프라인', '수', '토', '오후', '영업', '팔로워', '명', '팔로잉', '명', '게시', '물', '개', '마', '젠', '님', '사진', '및', '동영상', '보기', '대신', '스마트', '스토어', '운영', '계시다', '택배', '주문', '가능', '마', '젠', '네이버', '쇼핑', '스마트', '스토어', '글루텐', '프리', '유기농', '미네랄', '당', '부수', '비건', '버터', '마들렌', '쿠키', '휘', '낭시', '컵케이크', '전문점', '오늘', '빵', '순례', '후기', '끄읕', '다음', '포스팅']
[동네맛집] 마들젠	['마', '젠', '서울특별시', '마포구', '신촌로', '길', '층', '마', '젠', '최고', '디저트', '맛집', '마', '젠', '권', '행복하다', '곧', '연남동', '이사', '슬픔', '은', '동네', '맛집', '얼른', '포스팅', '다만', '지금', '신세계', '강남', '판매', '신촌', '매장', '판매', '신강', '한번', '가야', '하나', '그동안', '이제', '정말', '곧']
[신촌맛집] 마들젠 :오프라인 구매/신촌디저트맛집/멈출수없는맛/구매팁/주차정보/온라인구매	['안녕하다', '빈', '이다', '개월', '노래', '마', '젠', '제', '워낙', '디저트', '빵', '순이', '맛있다', '곳', '직접', '사고', '마는', '제', '블로그', '보신', '분', '약과', '사실', '마', '젠', '지금', '만큼', '유명하다', '전', '알', '있다', '그때', '나중', '동생', '취미', '베이', '킹', '이렇다', '했었드랬', '그때', '먹어볼껄', '왜', '후회', '임신', '때', '진짜', '저', '덧', '디저트', '미치다', '마', '젠', '온라인', '남편', '매번', '시도', '매번', '처참하다', '실패', '지금', '사실', '저', '진짜', '맛있다', '곳', '아니다', '번안', '유명하다', '사기', '힘드다', '곳', '더', '더욱', '그냥', '입소', '때문', '그렇다', '뭐', '미리', '아니다', '또', '마', '젠', '서울특별시', '마포구', '신촌로', '길', '층', '마', '젠', '오프라인', '구매', '토요일', '가능하다', '픽업', '시간', '이다', '시간', '아래', '자세하다', '마', '젠', '밀가루', '글루텐', '프리', '설탕', '합성', '보존', '제', '제', '구매', '중', '임산부', '분', '꽤', '많다', '저희', '주변', '창천', '주차장', '주차', '방문', '저희', '도착', '시간', '도착', '동탄', '연휴', '있다', '꽤', '제', '인스타', '걸', '보고', '친구', '마', '젠', '알', '있다', '시', '주변', '주차장', '주차', '마음', '편하다', '해', '저희', '구매', '때', '가게', '앞', '주차', '자리', '정말', '없다', '좁다', '골목길', '양옆', '차', '있다', '주차', '힘들다', '옆', '골목', '아래', '있다', '주차장', '주차', '구매', '팁', '픽업', '시작', '기표', '이전', '안전', '사실', '딱하다', '구매', '팁', '건', '없다', '지송', '그냥', '답', '저희', '동탄', '출발', '꽤', '도착', '구매', '전', '주', '구매', '길이', '그때', '도중', '기표', '마감', '저희', '리', '출발', '출발', '제', '대부분', '기표', '마감', '마감', '같다', '저희', '번호', '번', '제', '구매', '때', '보', '번', '번호', '표', '있다', '아마', '번', '준비', '것', '같다', '저희', '번호', '표', '거의', '사이', '마감', '최소한', '도착', '걸', '추천', '간격', '번호', '표', '문', '사람', '없다', '그냥', '앞', '제', '대기', '살짝', '해프닝', '있다', '제', '번호', '구매', '때', '제', '앞', '계시다', '분', '번', '그', '분', '혹시', '제', '번', '먼저', '분', '저', '먼저', '선심', '떨떠름하다', '그', '분도', '저', '도착', '시간', '동일하다', '생각', '것', '같다', '그게', '아니다', '오시', '번호', '순서대로', '줄', '야하다', '전', '도착', '그', '분', '저', '저', '아니다', '생각', '저', '사실', '이', '부분', '어리둥절하다', '번호', '차이', '왜', '같다', '그때', '줄', '서면', '건가', '제', '구매', '때', '사장', '원래', '번', '시작', '때', '번호', '순서대로', '다시', '설명', '것', '같다', '저희', '당연하다', '시간', '때문', '말씀', '걸', '정확하다', '말', '제', '줄', '뿐', '차', '사람', '보고', '있다', '그', '분', '저', '도착', '줄', '뿐', '사람', '보통', '안', '구매', '시간', '정도', '번호', '표', '시간', '조금', '텀', '괜찮다', '개인', '생각', '이다', '거두', '절미', '저희', '번호', '표', '연남동', '점', '픽업', '꺄아아', '기대', '마', '젠', '제', '간', '날', '할로윈', '쿠키', '계시다', '할로윈', '하찮다', '꼬마', '유령', '개', '개', '한정', '수량', '카버센', '배', '크기', '카버샌', '초코', '넛', '개', '개', '한정', '수량', '다행하다', '부부', '남편', '할로윈', '저', '초코', '넛', '개', '수', '있다', '매장', '내부', '카버센', '순간', '정신', '사진', '생각', '저', '남편', '카버센', '개', '총', '개', '구매', '하찮다', '꼬마', '유령', '카버센', '초코', '넛', '쫀득', '리얼', '브라우니', '에그타르트', '구매', '옥수수', '바치', '케', '궁금하다', '일단', '제', '목표', '카버센', '카버센', '개', '구매', '제한', '쫀득', '브라우니', '에그타르트', '카버센', '크기', '생각', '작다', '초', '놀래다', '급하다', '차', '사진', '하찮다', '꼬마', '유령', '초', '더', '초코넛', '일반', '크기', '동일하다', '겉', '코코넛', '가루', '꺄', '사진', '찍', '때', '진짜', '급하다', '일단', '하찮다', '유령', '먼저', '말', '진짜', '미치다', '사장', '진짜', '거', '어떻다', '네', '쿠키', '바', '고소하다', '거기', '버터', '향', '카라멜', '조합', '미치다', '것', '맛', '없다', '네', '없다', '마', '젠', '있다', '카라멜', '있다', '달달', '같다', '달', '난', '싫다', '분', '달', '수', '있다', '커피', '연', '그냥', '음료', '물', '맛', '꽤', '맛', '고급스럽다', '여러분', '그거', '카버센', '맛있다', '아니다', '브라우니', '미치다', '진짜', '쫀득', '쫀득', '저', '위', '호두', '크림', '진짜', '저', '위', '크림', '궁금하다', '브라우니', '환상', '조합', '저희', '부부', '저녁', '맥주', '브라우니', '브라우니', '꼭', '저', '사실', '카버센', '있다', '만큼', '번호', '표', '구매', '걱정', '오히려', '브라우니', '에그타르트', '번', '애가', '에그타르트', '탱글탱글하다', '적당하다', '단맛', '파이', '의', '맛', '조화롭다', '제', '좋아하다', '에그타르트', '맛', '집', '또', '진짜', '꼬', '수운', '냄새', '향', '향', '맛있다', '눈물', '집', '가지', '혹시', '크림', '얼마나', '걱정', '있다', '준', '크림', '고마', '호두', '크림', '호두', '마루', '맛', '연상', '것', '같다', '꼭꼭', '브라우니', '이', '조합', '사장', '칭찬', '입', '입', '아깝다', '어차피', '내', '뱃속', '남편', '운전', '자기', '개', '달라', '고해', '개', '데', '이', '정도', '면', '저', '같다', '디저트', '순이', '남편', '제', '몰래', '부부싸움', '정도', '이다', '진짜', '부부싸움', '만약', '그냥', '의상', '저', '중', '자꾸', '입', '달래', '아유', '진짜', '지금', '본인', '갯수', '세고', '있다', '남편', '남편', '사실', '디저트', '이렇다', '별로', '좋아하다', '왜', '집착', '맛있다', '나', '영롱하다', '쥬', '진짜', '맛있다', '정말', '꼭', '한번', '야하다', '고소하다', '카라멜', '달달', '미치다', '맛', '카버센', '초코넛', '보구', '코코넛', '맛', '강하다', '코코넛', '좋아하다', '분', '맛있다', '수', '있다', '저희', '보냉', '아이스팩', '사장', '포장', '저희', '가방', '좀', '작다', '게', '추가', '매장', '구입', '아이스', '보냉', '내', '생', '정말', '최고', '디저트', '팁', '무조건', '전', '도착', '번호', '표', '것', '카버센', '브라우니', '에그타르트', '주차', '창천', '주차장', '꼭', '한번', '야하다', '맛', '생각', '혹시', '또', '궁금하다', '점', '있다', '댓글', '제', '답변', '다시', '온라인', '판매', '목', '오전', '순차', '배송', '목', '오전', '순차', '배송', '인', '최대', '세트', '낱개', '개', '새롭다', '작업실', '직원', '수량', '예전', '넉넉하다', '준비', '거', '저', '온라인', '구매', '다시', '도전', '사실', '지금', '중이', '냉장고', '조금', '아깝다', '있다', '온라인', '주문', '성공하다', '그때', '해프닝', '좀', '있다', '카버센', '구매', '카버센', '구매', '사실', '기억', '때', '아주', '전', '아깝다', '입', '번', '여러분', '제발', '꼭', '세상', '없다', '디저트', '진짜', '꼭', '좋다', '사장', '인스타', '마', '젠', '상표', '등록', '사진', '및', '동영상', '팔로워', '명', '팔로잉', '명', '게시', '물', '개', '마', '젠', '상표', '등록', '님', '사진', '및', '동영상', '보기', '네이버', '스마트', '스토어', '마', '젠', '네이버', '쇼핑', '스마트', '스토어', '건강하다', '맛있다', '쌀', '베이커리', '마', '젠']
[연남동] 밀로밀 소금빵 코코로카라 푸딩	['코코', '카라', '코코', '카라', '연남동', '푸딩', '대장', '코코', '카라', '여수', '보고', '방문', '때', '작다', '매장', '몇', '년새', '매장', '확장', '이전', '코코', '카라', '서울특별시', '마포구', '연남', '로', '길', '코코', '카라', '카페', '내부', '일반', '주택', '느낌', '나', '건물', '내부', '수', '있다', '좌석', '있다', '확실하다', '여자', '좋아하다', '푸딩', '여자', '진짜', '많다', '왜', '여자', '이렇다', '달콤하다', '게', '선천', '건가', '거부', '거부', '정신', '지금', '여기', '푸딩', '바나나', '바나나', '오레오', '이번', '처음', '봄', '피스타치오', '체리', '이번', '처음', '봄', '치즈', '팝', '푸딩', '종류', '안', '거', '그', '중', '것', '바나나', '오레오', '피스타치오', '체리', '치즈', '팝', '가지', '이번', '주문', '피스타치오', '체리', '약간', '별미', '별미', '이', '대체로', '좀', '적당하다', '생각', '체리', '완전', '설탕', '가득', '달콤하다', '맛', '진짜', '달', '달콤하다', '거', '좋아하다', '사람', '코코', '카라', '푸딩', '좋아하다', '듯', '바나나', '바나나', '오레오', '더', '단', '것', '같다', '넉김스', '바나나', '오레오', '약간', '투썸', '아이스박스', '느낌', '오레오', '맛', '없다', '수', '없다', '찌', '마', '젠', '적당하다', '달콤하다', '마', '젠', '하늘', '별', '그렇다', '밀로', '밀', '빵', '미식', '삼봉', '왈', '소금', '빵', '전국', '팔도', '중', '여기', '최고다', '작다', '매장', '직원', '아주', '많다', '매장', '조금', '작다', '직원', '계속', '빵', '굽', '계시다', '크로와상', '조금', '궁금하다', '삼봉픽', '먼저', '간다', '란', '개', '도대체', '넌', '무슨', '맛', '애', '간장', '흥', '집', '오븐', '약간', '빵', '부드러움', '뭔가', '겉빠속촉', '느낌', '아니다', '겉촉', '촉', '소금', '빵', '전체', '짭쪼롬하', '저', '소금', '덩어리', '입', '댕', '내부', '구멍', '뻥', '버터', '향', '오지', '그렇다', '김', '좋다', '맘', '너']
신선한 매콤토마토 돈마호크 커틀렛 먹고 싶어서 울남편 같이 밥 먹었던 연남동 파스타	['마포구', '손님', '많다', '식당', '이다', '마', '젠', '도보', '가깝다', '여기', '진짜', '맛있다', '남편', '추천', '자주', '식당', '지난', '주말', '남편', '소개', '음식점', '또', '다시', '방문', '지난', '방문', '때', '처럼', '진짜', '맛있다', '식사', '이야기', '해', '안녕하다', '오늘', '역시', '즐겁다', '계시다', '이번', '글', '마포구', '인근', '맛집', '소감', '대해', '이야기', '문득', '연남', '점', '서울특별시', '마포구', '교', '층', '문득', '눈', '보기', '좋다', '와우산', '양식', '집', '마', '젠', '무심코', '음식', '매콤', '토마토', '돈마', '호크', '커틀렛', '문득', '연남', '점', '영업', '시간', '연남동', '방황', '시각', '삼양라면', '입사', '결정', '조카', '매콤', '토마토', '돈마', '호크', '커틀렛', '장난', '아니다', '멸치젓', '음식', '로만', '청포도', '이드', '진짜', '최고', '이상', '여기', '문득', '연남', '점', '체험', '포스팅', '판타스틱', '음식', '즐거움', '경험', '흥미진진', '저', '소견', '즐겁다', '체크', '감사', '늘', '몸', '건강하다', '행복', '평화', '가득하다']
