id,category,count,keyword,카페이름,방문자리뷰,블로그리뷰,주소
1677855640,디저트,1486,케이크,보연희,473,295,서울 서대문구 연희맛로 17-63 2층
13413865,디저트,351,빵,피터팬1978,3466,928,서울 서대문구 증가로 10
1917836906,디저트,368,디저트,카시코이,182,213,서울 서대문구 성산로 253-4 금송빌딩 1층
34326631,디저트,26,디저트,시간이머무는홍차가게,572,211,서울 서대문구 연희로16길 7-15 1층
1410811129,디저트,3325,케이크,연희동오븐,243,375,서울 서대문구 연희로11나길 7-5 지1층
1444051774,디저트,150,케이크,피크닉베이크,100,40,서울 서대문구 연희로11길 56 1층
1529107355,디저트,419,빵,뉘블랑쉬,277,105,서울 서대문구 연희로15길 52 지층
19873189,디저트,123,빵,제니스 까페,944,78,서울 서대문구 연희맛로 17-49
1488367668,디저트,116,디저트,감과당,72,50,서울 서대문구 증가로 24 2층
1352553531,디저트,150,케이크,포싵,7,17,서울 서대문구 연희로12길 10-4 1층 FAUCET
1534115818,디저트,371,스콘,티아레나,354,214,서울 서대문구 연희맛로 43-2
32581553,디저트,337,젤라또,콜드레시피,388,4,서울 서대문구 연희로11라길 2
1449936639,디저트,51,빵,뺑드에떼,123,21,"서울 서대문구 연희로 82 1층, A104호"
1077129581,디저트,206,빵,까사드선주,159,34,서울 서대문구 연희로25길 72 지하1층
195827937,디저트,222,빵,곳간,637,57,서울 서대문구 성산로 317
35689660,디저트,612,디저트,본솔커피 연희점,374,168,서울 서대문구 증가로 82
1631943127,디저트,52,디저트,니도 로스터리 연희,99,46,서울 서대문구 연희로 190 102호
37463436,디저트,178,케이크,버드스틱,72,52,서울 서대문구 증가로 49 1층 코너
1941437395,디저트,154,타르트,비피엠 파이엔타르트,94,27,서울 서대문구 연희로10길 19 1층 101호
1023945232,디저트,103,빵,금양식방,138,80,서울 서대문구 홍제천로 156-8 지하 1층
1413562779,디저트,1234,빵,빵쌤 연희점,468,82,서울 서대문구 연희로 81-26 1층
1020870727,디저트,522,젤라또,다파올로,36,33,서울 서대문구 연희로26길 24 1층
1487649314,디저트,55,버터,베리굳베이글 연희점,85,34,서울 서대문구 연희로11가길 23 지층 102호
1214076153,디저트,30,케이크,반지하1호,51,11,서울 서대문구 모래내로 376-13 B1층
1808916379,디저트,117,케이크,카페서문,64,33,서울 서대문구 연희로10가길 2 1층
1808987461,디저트,54,빵,앙코케이크,3,14,서울 서대문구 성산로 303 2층
1737261143,디저트,61,디저트,피카니피카노,285,33,서울 서대문구 연희로11길 30
1872082399,디저트,229,빵,이디야커피 연남동점,730,33,서울 서대문구 연희로 42 재이손빌딩 102호
1039732705,디저트,42,디저트,이공커피 연희점,551,22,서울 서대문구 연희로 85 제101호
1547365984,디저트,110,케이크,에쉬본,2,10,서울 서대문구 증가로2길 53 B02호
1564331403,디저트,45,빵,이디야커피 연희홍연길점,5,1,서울 서대문구 홍연길 63-3 1층
1128595707,디저트,37,빵,마켓까눌레,2,1,서울 서대문구 홍연길 69 1층
1357275594,디저트,17,디저트,카페로이,203,8,서울 서대문구 연희로 241
1140252547,디저트,37,빵,카페도비,9,9,서울 서대문구 증가로 23 1층
1084281645,디저트,183,케이크,LUMOS cake,1,1,서울 서대문구 연희로15안길 6-4
1618240240,디저트,24,디저트,브레디포스트 연남,129,230,서울 마포구 연남로 8 1층
1601437484,디저트,57,푸딩,코코로카라,3620,2184,서울 마포구 연남로1길 41
1176845784,디저트,65,스콘,카페 공명 연남점,2207,1294,서울 마포구 연희로 11 1층 카페 공명 연남
34658234,디저트,99,빵,아오이토리,3219,1052,서울 마포구 와우산로29길 8 K.C빌딩
37468319,디저트,87,케이크,바나나하루키,486,849,서울 마포구 동교로38길 6 3층
1299745145,디저트,162,케이크,스트로베리32 연남본점,1048,229,서울 마포구 연남로5길 8 1층 스트로베리32
1166022931,디저트,58,디저트,파이인더샵,1347,1096,서울 마포구 성미산로27길 26
21306384,디저트,9,디저트,파이홀,2808,42,서울 서대문구 연세로5나길 20
1310686440,디저트,66,디저트,앤티크커피 연남점,2811,2267,서울 마포구 연희로 25-1 1층 앤티크커피
1703190567,디저트,47,빵,오퍼 카페,1789,1646,서울 마포구 홍익로5길 19 오퍼베이커리카페
1500504643,디저트,28,스콘,카페 레이어드 연남점,1956,3694,서울 마포구 성미산로 161-4
1729088578,디저트,30,디저트,펠른,1288,676,서울 마포구 성미산로22길 18 A'동 1층 펠른 하우스
1493242469,디저트,33,디저트,마가렛 연남,1383,1185,서울 마포구 성미산로29길 10 1층
38420402,디저트,146,빵,버터베이커리,2307,636,서울 마포구 동교로 226
1383128698,디저트,34,디저트,치플레,5052,971,서울 마포구 동교로 262-9 1층
35751361,디저트,843,케이크,리히트,1042,587,서울 서대문구 연희로4길 10 리히트
